state,map,district,metric,value,map_approved
FL,S000C8042,7,competitive,1,FALSE
FL,S000C8042,7,pvi,1.39877327749749,FALSE
FL,S000C8042,7,vap_race_white,55.44,FALSE
FL,S000C8042,7,vap_race_black,9.61,FALSE
FL,S000C8042,7,vap_race_hispanic,25.39,FALSE
FL,S000C8042,7,vap_race_asian,5.19,FALSE
FL,S000C8042,7,vap_race_other,4.37,FALSE
FL,S000C8042,8,competitive,0,FALSE
FL,S000C8042,8,pvi,-22.9488879729041,FALSE
FL,S000C8042,8,vap_race_white,74.71,FALSE
FL,S000C8042,8,vap_race_black,8.13,FALSE
FL,S000C8042,8,vap_race_hispanic,10.3,FALSE
FL,S000C8042,8,vap_race_asian,2.42,FALSE
FL,S000C8042,8,vap_race_other,4.44,FALSE
FL,S000C8042,9,competitive,0,FALSE
FL,S000C8042,9,pvi,17.3167852583664,FALSE
FL,S000C8042,9,vap_race_white,31.66,FALSE
FL,S000C8042,9,vap_race_black,8.87,FALSE
FL,S000C8042,9,vap_race_hispanic,50.24,FALSE
FL,S000C8042,9,vap_race_asian,4.92,FALSE
FL,S000C8042,9,vap_race_other,4.3,FALSE
FL,S000C8042,10,competitive,0,FALSE
FL,S000C8042,10,pvi,19.8770742178005,FALSE
FL,S000C8042,10,vap_race_white,40.11,FALSE
FL,S000C8042,10,vap_race_black,25.39,FALSE
FL,S000C8042,10,vap_race_hispanic,23.38,FALSE
FL,S000C8042,10,vap_race_asian,5.05,FALSE
FL,S000C8042,10,vap_race_other,6.06,FALSE
FL,S000C8042,11,competitive,0,FALSE
FL,S000C8042,11,pvi,-34.7975970621279,FALSE
FL,S000C8042,11,vap_race_white,76.62,FALSE
FL,S000C8042,11,vap_race_black,7.38,FALSE
FL,S000C8042,11,vap_race_hispanic,10.59,FALSE
FL,S000C8042,11,vap_race_asian,1.7,FALSE
FL,S000C8042,11,vap_race_other,3.71,FALSE
FL,S000C8042,12,competitive,0,FALSE
FL,S000C8042,12,pvi,-28.0693588586936,FALSE
FL,S000C8042,12,vap_race_white,74.34,FALSE
FL,S000C8042,12,vap_race_black,5.07,FALSE
FL,S000C8042,12,vap_race_hispanic,14.04,FALSE
FL,S000C8042,12,vap_race_asian,2.46,FALSE
FL,S000C8042,12,vap_race_other,4.08,FALSE
FL,S000C8042,13,competitive,1,FALSE
FL,S000C8042,13,pvi,-4.25497264724579,FALSE
FL,S000C8042,13,vap_race_white,74.09,FALSE
FL,S000C8042,13,vap_race_black,9.41,FALSE
FL,S000C8042,13,vap_race_hispanic,9.05,FALSE
FL,S000C8042,13,vap_race_asian,3.4,FALSE
FL,S000C8042,13,vap_race_other,4.05,FALSE
FL,S000C8042,14,competitive,1,FALSE
FL,S000C8042,14,pvi,-0.00963126784619517,FALSE
FL,S000C8042,14,vap_race_white,55.9,FALSE
FL,S000C8042,14,vap_race_black,8.82,FALSE
FL,S000C8042,14,vap_race_hispanic,26.93,FALSE
FL,S000C8042,14,vap_race_asian,4.46,FALSE
FL,S000C8042,14,vap_race_other,3.9,FALSE
FL,S000C8042,15,competitive,1,FALSE
FL,S000C8042,15,pvi,2.96151487677532,FALSE
FL,S000C8042,15,vap_race_white,46.71,FALSE
FL,S000C8042,15,vap_race_black,18.95,FALSE
FL,S000C8042,15,vap_race_hispanic,24.65,FALSE
FL,S000C8042,15,vap_race_asian,5.34,FALSE
FL,S000C8042,15,vap_race_other,4.35,FALSE
FL,S000C8042,16,competitive,0,FALSE
FL,S000C8042,16,pvi,-15.8748146808755,FALSE
FL,S000C8042,16,vap_race_white,74.68,FALSE
FL,S000C8042,16,vap_race_black,6.17,FALSE
FL,S000C8042,16,vap_race_hispanic,13.73,FALSE
FL,S000C8042,16,vap_race_asian,2.14,FALSE
FL,S000C8042,16,vap_race_other,3.28,FALSE
FL,S000C8042,17,competitive,0,FALSE
FL,S000C8042,17,pvi,-28.260693689,FALSE
FL,S000C8042,17,vap_race_white,71.06,FALSE
FL,S000C8042,17,vap_race_black,7.89,FALSE
FL,S000C8042,17,vap_race_hispanic,16.71,FALSE
FL,S000C8042,17,vap_race_asian,1.23,FALSE
FL,S000C8042,17,vap_race_other,3.11,FALSE
FL,S000C8042,18,competitive,0,FALSE
FL,S000C8042,18,pvi,-14.0832845813202,FALSE
FL,S000C8042,18,vap_race_white,68.59,FALSE
FL,S000C8042,18,vap_race_black,10.78,FALSE
FL,S000C8042,18,vap_race_hispanic,14.87,FALSE
FL,S000C8042,18,vap_race_asian,2.2,FALSE
FL,S000C8042,18,vap_race_other,3.56,FALSE
FL,S000C8042,19,competitive,0,FALSE
FL,S000C8042,19,pvi,-28.502405793738,FALSE
FL,S000C8042,19,vap_race_white,76.93,FALSE
FL,S000C8042,19,vap_race_black,3.45,FALSE
FL,S000C8042,19,vap_race_hispanic,15.06,FALSE
FL,S000C8042,19,vap_race_asian,1.75,FALSE
FL,S000C8042,19,vap_race_other,2.82,FALSE
FL,S000C8042,20,competitive,0,FALSE
FL,S000C8042,20,pvi,48.2829124458062,FALSE
FL,S000C8042,20,vap_race_white,24.47,FALSE
FL,S000C8042,20,vap_race_black,46.77,FALSE
FL,S000C8042,20,vap_race_hispanic,22.15,FALSE
FL,S000C8042,20,vap_race_asian,2.56,FALSE
FL,S000C8042,20,vap_race_other,4.05,FALSE
FL,S000C8042,21,competitive,0,FALSE
FL,S000C8042,21,pvi,14.4211948717476,FALSE
FL,S000C8042,21,vap_race_white,52.59,FALSE
FL,S000C8042,21,vap_race_black,13.42,FALSE
FL,S000C8042,21,vap_race_hispanic,24.23,FALSE
FL,S000C8042,21,vap_race_asian,4.22,FALSE
FL,S000C8042,21,vap_race_other,5.54,FALSE
FL,S000C8042,22,competitive,0,FALSE
FL,S000C8042,22,pvi,7.83115011099192,FALSE
FL,S000C8042,22,vap_race_white,60.13,FALSE
FL,S000C8042,22,vap_race_black,12.08,FALSE
FL,S000C8042,22,vap_race_hispanic,21.59,FALSE
FL,S000C8042,22,vap_race_asian,2.23,FALSE
FL,S000C8042,22,vap_race_other,3.98,FALSE
FL,S000C8042,23,competitive,0,FALSE
FL,S000C8042,23,pvi,17.3605819826456,FALSE
FL,S000C8042,23,vap_race_white,34.97,FALSE
FL,S000C8042,23,vap_race_black,13.95,FALSE
FL,S000C8042,23,vap_race_hispanic,42.18,FALSE
FL,S000C8042,23,vap_race_asian,5.01,FALSE
FL,S000C8042,23,vap_race_other,3.89,FALSE
FL,S000C8042,24,competitive,0,FALSE
FL,S000C8042,24,pvi,51.2538885733137,FALSE
FL,S000C8042,24,vap_race_white,18.87,FALSE
FL,S000C8042,24,vap_race_black,38.21,FALSE
FL,S000C8042,24,vap_race_hispanic,37.76,FALSE
FL,S000C8042,24,vap_race_asian,1.7,FALSE
FL,S000C8042,24,vap_race_other,3.46,FALSE
FL,S000C8042,25,competitive,0,FALSE
FL,S000C8042,25,pvi,-11.6559488966056,FALSE
FL,S000C8042,25,vap_race_white,15.34,FALSE
FL,S000C8042,25,vap_race_black,5.48,FALSE
FL,S000C8042,25,vap_race_hispanic,76.83,FALSE
FL,S000C8042,25,vap_race_asian,1.03,FALSE
FL,S000C8042,25,vap_race_other,1.32,FALSE
FL,S000C8042,26,competitive,1,FALSE
FL,S000C8042,26,pvi,-3.99624793660954,FALSE
FL,S000C8042,26,vap_race_white,15.23,FALSE
FL,S000C8042,26,vap_race_black,7.97,FALSE
FL,S000C8042,26,vap_race_hispanic,73.35,FALSE
FL,S000C8042,26,vap_race_asian,1.65,FALSE
FL,S000C8042,26,vap_race_other,1.8,FALSE
FL,S000C8042,27,competitive,1,FALSE
FL,S000C8042,27,pvi,0.728671535001667,FALSE
FL,S000C8042,27,vap_race_white,16.88,FALSE
FL,S000C8042,27,vap_race_black,4.76,FALSE
FL,S000C8042,27,vap_race_hispanic,74.18,FALSE
FL,S000C8042,27,vap_race_asian,2,FALSE
FL,S000C8042,27,vap_race_other,2.18,FALSE
FL,S000C8042,28,competitive,0,FALSE
FL,S000C8042,28,pvi,-21.6222181886627,FALSE
FL,S000C8042,28,vap_race_white,58.49,FALSE
FL,S000C8042,28,vap_race_black,12.75,FALSE
FL,S000C8042,28,vap_race_hispanic,23.18,FALSE
FL,S000C8042,28,vap_race_asian,1.92,FALSE
FL,S000C8042,28,vap_race_other,3.66,FALSE
FL,S000C8042,statewide,efficiency_gap,-5.87993577520775,FALSE
FL,S000C8042,statewide,median,-0.352095771925713,FALSE
FL,S019C8052,1,competitive,0,FALSE
FL,S019C8052,1,pvi,-38.1239721263166,FALSE
FL,S019C8052,1,vap_race_white,72.15,FALSE
FL,S019C8052,1,vap_race_black,12.16,FALSE
FL,S019C8052,1,vap_race_hispanic,6.69,FALSE
FL,S019C8052,1,vap_race_asian,2.93,FALSE
FL,S019C8052,1,vap_race_other,6.07,FALSE
FL,S019C8052,2,competitive,0,FALSE
FL,S019C8052,2,pvi,-39.0810601656653,FALSE
FL,S019C8052,2,vap_race_white,75.47,FALSE
FL,S019C8052,2,vap_race_black,12.37,FALSE
FL,S019C8052,2,vap_race_hispanic,6.21,FALSE
FL,S019C8052,2,vap_race_asian,1.73,FALSE
FL,S019C8052,2,vap_race_other,4.22,FALSE
FL,S019C8052,3,competitive,0,FALSE
FL,S019C8052,3,pvi,-18.4089900795271,FALSE
FL,S019C8052,3,vap_race_white,66.76,FALSE
FL,S019C8052,3,vap_race_black,14.54,FALSE
FL,S019C8052,3,vap_race_hispanic,10.45,FALSE
FL,S019C8052,3,vap_race_asian,3.84,FALSE
FL,S019C8052,3,vap_race_other,4.41,FALSE
FL,S019C8052,4,competitive,0,FALSE
FL,S019C8052,4,pvi,-28.0851023341603,FALSE
FL,S019C8052,4,vap_race_white,71.32,FALSE
FL,S019C8052,4,vap_race_black,9.24,FALSE
FL,S019C8052,4,vap_race_hispanic,9.27,FALSE
FL,S019C8052,4,vap_race_asian,5.53,FALSE
FL,S019C8052,4,vap_race_other,4.65,FALSE
FL,S019C8052,5,competitive,0,FALSE
FL,S019C8052,5,pvi,15.8790950272595,FALSE
FL,S019C8052,5,vap_race_white,42.86,FALSE
FL,S019C8052,5,vap_race_black,41.4,FALSE
FL,S019C8052,5,vap_race_hispanic,9.04,FALSE
FL,S019C8052,5,vap_race_asian,2.64,FALSE
FL,S019C8052,5,vap_race_other,4.06,FALSE
FL,S019C8052,6,competitive,0,FALSE
FL,S019C8052,6,pvi,-21.9555423815396,FALSE
FL,S019C8052,6,vap_race_white,74.86,FALSE
FL,S019C8052,6,vap_race_black,8.37,FALSE
FL,S019C8052,6,vap_race_hispanic,11.04,FALSE
FL,S019C8052,6,vap_race_asian,1.86,FALSE
FL,S019C8052,6,vap_race_other,3.87,FALSE
FL,S019C8052,7,competitive,1,FALSE
FL,S019C8052,7,pvi,1.36495461352398,FALSE
FL,S019C8052,7,vap_race_white,55.44,FALSE
FL,S019C8052,7,vap_race_black,9.61,FALSE
FL,S019C8052,7,vap_race_hispanic,25.39,FALSE
FL,S019C8052,7,vap_race_asian,5.19,FALSE
FL,S019C8052,7,vap_race_other,4.37,FALSE
FL,S019C8052,8,competitive,0,FALSE
FL,S019C8052,8,pvi,-22.9827066368777,FALSE
FL,S019C8052,8,vap_race_white,74.71,FALSE
FL,S019C8052,8,vap_race_black,8.13,FALSE
FL,S019C8052,8,vap_race_hispanic,10.3,FALSE
FL,S019C8052,8,vap_race_asian,2.42,FALSE
FL,S019C8052,8,vap_race_other,4.44,FALSE
FL,S019C8052,9,competitive,0,FALSE
FL,S019C8052,9,pvi,17.2829665943929,FALSE
FL,S019C8052,9,vap_race_white,31.66,FALSE
FL,S019C8052,9,vap_race_black,8.87,FALSE
FL,S019C8052,9,vap_race_hispanic,50.24,FALSE
FL,S019C8052,9,vap_race_asian,4.92,FALSE
FL,S019C8052,9,vap_race_other,4.3,FALSE
FL,S019C8052,10,competitive,0,FALSE
FL,S019C8052,10,pvi,19.843255553827,FALSE
FL,S019C8052,10,vap_race_white,40.11,FALSE
FL,S019C8052,10,vap_race_black,25.39,FALSE
FL,S019C8052,10,vap_race_hispanic,23.38,FALSE
FL,S019C8052,10,vap_race_asian,5.05,FALSE
FL,S019C8052,10,vap_race_other,6.06,FALSE
FL,S019C8052,11,competitive,0,FALSE
FL,S019C8052,11,pvi,-34.8314157261014,FALSE
FL,S019C8052,11,vap_race_white,76.62,FALSE
FL,S019C8052,11,vap_race_black,7.38,FALSE
FL,S019C8052,11,vap_race_hispanic,10.59,FALSE
FL,S019C8052,11,vap_race_asian,1.7,FALSE
FL,S019C8052,11,vap_race_other,3.71,FALSE
FL,S019C8052,12,competitive,0,FALSE
FL,S019C8052,12,pvi,-27.4212733252005,FALSE
FL,S019C8052,12,vap_race_white,78.66,FALSE
FL,S019C8052,12,vap_race_black,3.61,FALSE
FL,S019C8052,12,vap_race_hispanic,11.57,FALSE
FL,S019C8052,12,vap_race_asian,2.21,FALSE
FL,S019C8052,12,vap_race_other,3.95,FALSE
FL,S019C8052,13,competitive,1,FALSE
FL,S019C8052,13,pvi,-2.32980961811247,FALSE
FL,S019C8052,13,vap_race_white,72.36,FALSE
FL,S019C8052,13,vap_race_black,10.06,FALSE
FL,S019C8052,13,vap_race_hispanic,9.76,FALSE
FL,S019C8052,13,vap_race_asian,3.69,FALSE
FL,S019C8052,13,vap_race_other,4.13,FALSE
FL,S019C8052,14,competitive,0,FALSE
FL,S019C8052,14,pvi,11.8040902965632,FALSE
FL,S019C8052,14,vap_race_white,45.84,FALSE
FL,S019C8052,14,vap_race_black,15.12,FALSE
FL,S019C8052,14,vap_race_hispanic,30.22,FALSE
FL,S019C8052,14,vap_race_asian,4.8,FALSE
FL,S019C8052,14,vap_race_other,4.01,FALSE
FL,S019C8052,15,competitive,0,FALSE
FL,S019C8052,15,pvi,-7.77303954112184,FALSE
FL,S019C8052,15,vap_race_white,54.22,FALSE
FL,S019C8052,15,vap_race_black,13.26,FALSE
FL,S019C8052,15,vap_race_hispanic,23.27,FALSE
FL,S019C8052,15,vap_race_asian,4.97,FALSE
FL,S019C8052,15,vap_race_other,4.28,FALSE
FL,S019C8052,16,competitive,0,FALSE
FL,S019C8052,16,pvi,-15.908633344849,FALSE
FL,S019C8052,16,vap_race_white,74.68,FALSE
FL,S019C8052,16,vap_race_black,6.17,FALSE
FL,S019C8052,16,vap_race_hispanic,13.73,FALSE
FL,S019C8052,16,vap_race_asian,2.14,FALSE
FL,S019C8052,16,vap_race_other,3.28,FALSE
FL,S019C8052,17,competitive,0,FALSE
FL,S019C8052,17,pvi,-28.2945123529735,FALSE
FL,S019C8052,17,vap_race_white,71.06,FALSE
FL,S019C8052,17,vap_race_black,7.89,FALSE
FL,S019C8052,17,vap_race_hispanic,16.71,FALSE
FL,S019C8052,17,vap_race_asian,1.23,FALSE
FL,S019C8052,17,vap_race_other,3.11,FALSE
FL,S019C8052,18,competitive,0,FALSE
FL,S019C8052,18,pvi,-14.1171032452937,FALSE
FL,S019C8052,18,vap_race_white,68.59,FALSE
FL,S019C8052,18,vap_race_black,10.78,FALSE
FL,S019C8052,18,vap_race_hispanic,14.87,FALSE
FL,S019C8052,18,vap_race_asian,2.2,FALSE
FL,S019C8052,18,vap_race_other,3.56,FALSE
FL,S019C8052,19,competitive,0,FALSE
FL,S019C8052,19,pvi,-28.5362244577115,FALSE
FL,S019C8052,19,vap_race_white,76.93,FALSE
FL,S019C8052,19,vap_race_black,3.45,FALSE
FL,S019C8052,19,vap_race_hispanic,15.06,FALSE
FL,S019C8052,19,vap_race_asian,1.75,FALSE
FL,S019C8052,19,vap_race_other,2.82,FALSE
FL,S019C8052,20,competitive,0,FALSE
FL,S019C8052,20,pvi,48.2490937818327,FALSE
FL,S019C8052,20,vap_race_white,24.47,FALSE
FL,S019C8052,20,vap_race_black,46.77,FALSE
FL,S019C8052,20,vap_race_hispanic,22.15,FALSE
FL,S019C8052,20,vap_race_asian,2.56,FALSE
FL,S019C8052,20,vap_race_other,4.05,FALSE
FL,S019C8052,21,competitive,0,FALSE
FL,S019C8052,21,pvi,14.3873762077741,FALSE
FL,S019C8052,21,vap_race_white,52.59,FALSE
FL,S019C8052,21,vap_race_black,13.42,FALSE
FL,S019C8052,21,vap_race_hispanic,24.23,FALSE
FL,S019C8052,21,vap_race_asian,4.22,FALSE
FL,S019C8052,21,vap_race_other,5.54,FALSE
FL,S019C8052,22,competitive,0,FALSE
FL,S019C8052,22,pvi,7.79733144701841,FALSE
FL,S019C8052,22,vap_race_white,60.13,FALSE
FL,S019C8052,22,vap_race_black,12.08,FALSE
FL,S019C8052,22,vap_race_hispanic,21.59,FALSE
FL,S019C8052,22,vap_race_asian,2.23,FALSE
FL,S019C8052,22,vap_race_other,3.98,FALSE
FL,S019C8052,23,competitive,0,FALSE
FL,S019C8052,23,pvi,17.3267633186721,FALSE
FL,S019C8052,23,vap_race_white,34.97,FALSE
FL,S019C8052,23,vap_race_black,13.95,FALSE
FL,S019C8052,23,vap_race_hispanic,42.18,FALSE
FL,S019C8052,23,vap_race_asian,5.01,FALSE
FL,S019C8052,23,vap_race_other,3.89,FALSE
FL,S019C8052,24,competitive,0,FALSE
FL,S019C8052,24,pvi,51.2200699093402,FALSE
FL,S019C8052,24,vap_race_white,18.87,FALSE
FL,S019C8052,24,vap_race_black,38.21,FALSE
FL,S019C8052,24,vap_race_hispanic,37.76,FALSE
FL,S019C8052,24,vap_race_asian,1.7,FALSE
FL,S019C8052,24,vap_race_other,3.46,FALSE
FL,S019C8052,25,competitive,0,FALSE
FL,S019C8052,25,pvi,-11.6897675605791,FALSE
FL,S019C8052,25,vap_race_white,15.34,FALSE
FL,S019C8052,25,vap_race_black,5.48,FALSE
FL,S019C8052,25,vap_race_hispanic,76.83,FALSE
FL,S019C8052,25,vap_race_asian,1.03,FALSE
FL,S019C8052,25,vap_race_other,1.32,FALSE
FL,S019C8052,26,competitive,1,FALSE
FL,S019C8052,26,pvi,-4.03006660058305,FALSE
FL,S019C8052,26,vap_race_white,15.23,FALSE
FL,S019C8052,26,vap_race_black,7.97,FALSE
FL,S019C8052,26,vap_race_hispanic,73.35,FALSE
FL,S019C8052,26,vap_race_asian,1.65,FALSE
FL,S019C8052,26,vap_race_other,1.8,FALSE
FL,S019C8052,27,competitive,1,FALSE
FL,S019C8052,27,pvi,0.694852871028161,FALSE
FL,S019C8052,27,vap_race_white,16.88,FALSE
FL,S019C8052,27,vap_race_black,4.76,FALSE
FL,S019C8052,27,vap_race_hispanic,74.18,FALSE
FL,S019C8052,27,vap_race_asian,2,FALSE
FL,S019C8052,27,vap_race_other,2.18,FALSE
FL,S019C8052,28,competitive,0,FALSE
FL,S019C8052,28,pvi,-21.6560368526362,FALSE
FL,S019C8052,28,vap_race_white,58.49,FALSE
FL,S019C8052,28,vap_race_black,12.75,FALSE
FL,S019C8052,28,vap_race_hispanic,23.18,FALSE
FL,S019C8052,28,vap_race_asian,1.92,FALSE
FL,S019C8052,28,vap_race_other,3.66,FALSE
FL,S019C8052,statewide,efficiency_gap,-9.50036802864948,FALSE
FL,S019C8052,statewide,median,-2.12803855085049,FALSE
FL,S035C8060,1,competitive,0,FALSE
FL,S035C8060,1,pvi,-38.0921373946833,FALSE
FL,S035C8060,1,vap_race_white,72.15,FALSE
FL,S035C8060,1,vap_race_black,12.16,FALSE
FL,S035C8060,1,vap_race_hispanic,6.69,FALSE
FL,S035C8060,1,vap_race_asian,2.93,FALSE
FL,S035C8060,1,vap_race_other,6.07,FALSE
FL,S035C8060,2,competitive,0,FALSE
FL,S035C8060,2,pvi,-39.049225434032,FALSE
FL,S035C8060,2,vap_race_white,75.47,FALSE
FL,S035C8060,2,vap_race_black,12.37,FALSE
FL,S035C8060,2,vap_race_hispanic,6.21,FALSE
FL,S035C8060,2,vap_race_asian,1.73,FALSE
FL,S035C8060,2,vap_race_other,4.22,FALSE
FL,S035C8060,3,competitive,0,FALSE
FL,S035C8060,3,pvi,-18.3771553478938,FALSE
FL,S035C8060,3,vap_race_white,66.76,FALSE
FL,S035C8060,3,vap_race_black,14.54,FALSE
FL,S035C8060,3,vap_race_hispanic,10.45,FALSE
FL,S035C8060,3,vap_race_asian,3.84,FALSE
FL,S035C8060,3,vap_race_other,4.41,FALSE
FL,S035C8060,4,competitive,0,FALSE
FL,S035C8060,4,pvi,-28.053267602527,FALSE
FL,S035C8060,4,vap_race_white,71.32,FALSE
FL,S035C8060,4,vap_race_black,9.24,FALSE
FL,S035C8060,4,vap_race_hispanic,9.27,FALSE
FL,S035C8060,4,vap_race_asian,5.53,FALSE
FL,S035C8060,4,vap_race_other,4.65,FALSE
FL,S035C8060,5,competitive,0,FALSE
FL,S035C8060,5,pvi,15.9109297588928,FALSE
FL,S035C8060,5,vap_race_white,42.86,FALSE
FL,S035C8060,5,vap_race_black,41.4,FALSE
FL,S035C8060,5,vap_race_hispanic,9.04,FALSE
FL,S035C8060,5,vap_race_asian,2.64,FALSE
FL,S035C8060,5,vap_race_other,4.06,FALSE
FL,S035C8060,6,competitive,0,FALSE
FL,S035C8060,6,pvi,-21.9237076499063,FALSE
FL,S035C8060,6,vap_race_white,74.86,FALSE
FL,S035C8060,6,vap_race_black,8.37,FALSE
FL,S035C8060,6,vap_race_hispanic,11.04,FALSE
FL,S035C8060,6,vap_race_asian,1.86,FALSE
FL,S035C8060,6,vap_race_other,3.87,FALSE
FL,S035C8060,7,competitive,1,FALSE
FL,S035C8060,7,pvi,1.39678934515728,FALSE
FL,S035C8060,7,vap_race_white,55.44,FALSE
FL,S035C8060,7,vap_race_black,9.61,FALSE
FL,S035C8060,7,vap_race_hispanic,25.39,FALSE
FL,S035C8060,7,vap_race_asian,5.19,FALSE
FL,S035C8060,7,vap_race_other,4.37,FALSE
FL,S035C8060,8,competitive,0,FALSE
FL,S035C8060,8,pvi,-22.9508719052444,FALSE
FL,S035C8060,8,vap_race_white,74.71,FALSE
FL,S035C8060,8,vap_race_black,8.13,FALSE
FL,S035C8060,8,vap_race_hispanic,10.3,FALSE
FL,S035C8060,8,vap_race_asian,2.42,FALSE
FL,S035C8060,8,vap_race_other,4.44,FALSE
FL,S035C8060,9,competitive,0,FALSE
FL,S035C8060,9,pvi,17.3148013260262,FALSE
FL,S035C8060,9,vap_race_white,31.66,FALSE
FL,S035C8060,9,vap_race_black,8.87,FALSE
FL,S035C8060,9,vap_race_hispanic,50.24,FALSE
FL,S035C8060,9,vap_race_asian,4.92,FALSE
FL,S035C8060,9,vap_race_other,4.3,FALSE
FL,S035C8060,10,competitive,0,FALSE
FL,S035C8060,10,pvi,19.8750902854603,FALSE
FL,S035C8060,10,vap_race_white,40.11,FALSE
FL,S035C8060,10,vap_race_black,25.39,FALSE
FL,S035C8060,10,vap_race_hispanic,23.38,FALSE
FL,S035C8060,10,vap_race_asian,5.05,FALSE
FL,S035C8060,10,vap_race_other,6.06,FALSE
FL,S035C8060,11,competitive,0,FALSE
FL,S035C8060,11,pvi,-34.7995809944681,FALSE
FL,S035C8060,11,vap_race_white,76.62,FALSE
FL,S035C8060,11,vap_race_black,7.38,FALSE
FL,S035C8060,11,vap_race_hispanic,10.59,FALSE
FL,S035C8060,11,vap_race_asian,1.7,FALSE
FL,S035C8060,11,vap_race_other,3.71,FALSE
FL,S035C8060,12,competitive,0,FALSE
FL,S035C8060,12,pvi,-28.0713427910338,FALSE
FL,S035C8060,12,vap_race_white,74.34,FALSE
FL,S035C8060,12,vap_race_black,5.07,FALSE
FL,S035C8060,12,vap_race_hispanic,14.04,FALSE
FL,S035C8060,12,vap_race_asian,2.46,FALSE
FL,S035C8060,12,vap_race_other,4.08,FALSE
FL,S035C8060,13,competitive,1,FALSE
FL,S035C8060,13,pvi,-4.256956579586,FALSE
FL,S035C8060,13,vap_race_white,74.09,FALSE
FL,S035C8060,13,vap_race_black,9.41,FALSE
FL,S035C8060,13,vap_race_hispanic,9.05,FALSE
FL,S035C8060,13,vap_race_asian,3.4,FALSE
FL,S035C8060,13,vap_race_other,4.05,FALSE
FL,S035C8060,14,competitive,1,FALSE
FL,S035C8060,14,pvi,-0.0116152001864083,FALSE
FL,S035C8060,14,vap_race_white,55.9,FALSE
FL,S035C8060,14,vap_race_black,8.82,FALSE
FL,S035C8060,14,vap_race_hispanic,26.93,FALSE
FL,S035C8060,14,vap_race_asian,4.46,FALSE
FL,S035C8060,14,vap_race_other,3.9,FALSE
FL,S035C8060,15,competitive,1,FALSE
FL,S035C8060,15,pvi,2.95953094443511,FALSE
FL,S035C8060,15,vap_race_white,46.71,FALSE
FL,S035C8060,15,vap_race_black,18.95,FALSE
FL,S035C8060,15,vap_race_hispanic,24.65,FALSE
FL,S035C8060,15,vap_race_asian,5.34,FALSE
FL,S035C8060,15,vap_race_other,4.35,FALSE
FL,S035C8060,16,competitive,0,FALSE
FL,S035C8060,16,pvi,-15.8767986132158,FALSE
FL,S035C8060,16,vap_race_white,74.68,FALSE
FL,S035C8060,16,vap_race_black,6.17,FALSE
FL,S035C8060,16,vap_race_hispanic,13.73,FALSE
FL,S035C8060,16,vap_race_asian,2.14,FALSE
FL,S035C8060,16,vap_race_other,3.28,FALSE
FL,S035C8060,17,competitive,0,FALSE
FL,S035C8060,17,pvi,-28.2626776213402,FALSE
FL,S035C8060,17,vap_race_white,71.06,FALSE
FL,S035C8060,17,vap_race_black,7.89,FALSE
FL,S035C8060,17,vap_race_hispanic,16.71,FALSE
FL,S035C8060,17,vap_race_asian,1.23,FALSE
FL,S035C8060,17,vap_race_other,3.11,FALSE
FL,S035C8060,18,competitive,0,FALSE
FL,S035C8060,18,pvi,-14.0852685136605,FALSE
FL,S035C8060,18,vap_race_white,68.59,FALSE
FL,S035C8060,18,vap_race_black,10.78,FALSE
FL,S035C8060,18,vap_race_hispanic,14.87,FALSE
FL,S035C8060,18,vap_race_asian,2.2,FALSE
FL,S035C8060,18,vap_race_other,3.56,FALSE
FL,S035C8060,19,competitive,0,FALSE
FL,S035C8060,19,pvi,-28.5043897260782,FALSE
FL,S035C8060,19,vap_race_white,76.93,FALSE
FL,S035C8060,19,vap_race_black,3.45,FALSE
FL,S035C8060,19,vap_race_hispanic,15.06,FALSE
FL,S035C8060,19,vap_race_asian,1.75,FALSE
FL,S035C8060,19,vap_race_other,2.82,FALSE
FL,S035C8060,20,competitive,0,FALSE
FL,S035C8060,20,pvi,48.280928513466,FALSE
FL,S035C8060,20,vap_race_white,24.47,FALSE
FL,S035C8060,20,vap_race_black,46.77,FALSE
FL,S035C8060,20,vap_race_hispanic,22.15,FALSE
FL,S035C8060,20,vap_race_asian,2.56,FALSE
FL,S035C8060,20,vap_race_other,4.05,FALSE
FL,S035C8060,21,competitive,0,FALSE
FL,S035C8060,21,pvi,14.3063909855664,FALSE
FL,S035C8060,21,vap_race_white,54.04,FALSE
FL,S035C8060,21,vap_race_black,14.71,FALSE
FL,S035C8060,21,vap_race_hispanic,25.39,FALSE
FL,S035C8060,21,vap_race_asian,2.7,FALSE
FL,S035C8060,21,vap_race_other,3.15,FALSE
FL,S035C8060,22,competitive,0,FALSE
FL,S035C8060,22,pvi,8.25795299247213,FALSE
FL,S035C8060,22,vap_race_white,58.86,FALSE
FL,S035C8060,22,vap_race_black,10.77,FALSE
FL,S035C8060,22,vap_race_hispanic,20.4,FALSE
FL,S035C8060,22,vap_race_asian,3.68,FALSE
FL,S035C8060,22,vap_race_other,6.29,FALSE
FL,S035C8060,23,competitive,0,FALSE
FL,S035C8060,23,pvi,17.3585980503054,FALSE
FL,S035C8060,23,vap_race_white,34.97,FALSE
FL,S035C8060,23,vap_race_black,13.95,FALSE
FL,S035C8060,23,vap_race_hispanic,42.18,FALSE
FL,S035C8060,23,vap_race_asian,5.01,FALSE
FL,S035C8060,23,vap_race_other,3.89,FALSE
FL,S035C8060,24,competitive,0,FALSE
