state,map,district,metric,value,map_approved
CA,commission_draft_plan_4,35,pvi,26.23403995071,False
CA,commission_draft_plan_4,35,vap_race_white,16.98,False
CA,commission_draft_plan_4,35,vap_race_black,6.36,False
CA,commission_draft_plan_4,35,vap_race_hispanic,61.21,False
CA,commission_draft_plan_4,35,vap_race_asian,12.56,False
CA,commission_draft_plan_4,35,vap_race_other,2.88,False
CA,commission_draft_plan_4,36,competitive,0.0,False
CA,commission_draft_plan_4,36,pvi,40.2720442284265,False
CA,commission_draft_plan_4,36,vap_race_white,57.55,False
CA,commission_draft_plan_4,36,vap_race_black,3.5,False
CA,commission_draft_plan_4,36,vap_race_hispanic,15.45,False
CA,commission_draft_plan_4,36,vap_race_asian,17.73,False
CA,commission_draft_plan_4,36,vap_race_other,5.76,False
CA,commission_draft_plan_4,37,competitive,0.0,False
CA,commission_draft_plan_4,37,pvi,71.9195675569171,False
CA,commission_draft_plan_4,37,vap_race_white,14.6,False
CA,commission_draft_plan_4,37,vap_race_black,23.62,False
CA,commission_draft_plan_4,37,vap_race_hispanic,50.34,False
CA,commission_draft_plan_4,37,vap_race_asian,7.32,False
CA,commission_draft_plan_4,37,vap_race_other,4.13,False
CA,commission_draft_plan_4,38,competitive,0.0,False
CA,commission_draft_plan_4,38,pvi,28.1786647765981,False
CA,commission_draft_plan_4,38,vap_race_white,15.08,False
CA,commission_draft_plan_4,38,vap_race_black,1.92,False
CA,commission_draft_plan_4,38,vap_race_hispanic,58.29,False
CA,commission_draft_plan_4,38,vap_race_asian,22.4,False
CA,commission_draft_plan_4,38,vap_race_other,2.31,False
CA,commission_draft_plan_4,39,competitive,0.0,False
CA,commission_draft_plan_4,39,pvi,23.1212018090933,False
CA,commission_draft_plan_4,39,vap_race_white,22.37,False
CA,commission_draft_plan_4,39,vap_race_black,8.74,False
CA,commission_draft_plan_4,39,vap_race_hispanic,58.54,False
CA,commission_draft_plan_4,39,vap_race_asian,6.62,False
CA,commission_draft_plan_4,39,vap_race_other,3.73,False
CA,commission_draft_plan_4,40,competitive,1.0,False
CA,commission_draft_plan_4,40,pvi,-4.0436581905011,False
CA,commission_draft_plan_4,40,vap_race_white,51.58,False
CA,commission_draft_plan_4,40,vap_race_black,1.7,False
CA,commission_draft_plan_4,40,vap_race_hispanic,22.79,False
CA,commission_draft_plan_4,40,vap_race_asian,19.32,False
CA,commission_draft_plan_4,40,vap_race_other,4.6,False
CA,commission_draft_plan_4,41,competitive,0.0,False
CA,commission_draft_plan_4,41,pvi,-6.56912177084425,False
CA,commission_draft_plan_4,41,vap_race_white,48.23,False
CA,commission_draft_plan_4,41,vap_race_black,4.92,False
CA,commission_draft_plan_4,41,vap_race_hispanic,34.23,False
CA,commission_draft_plan_4,41,vap_race_asian,8.07,False
CA,commission_draft_plan_4,41,vap_race_other,4.56,False
CA,commission_draft_plan_4,42,competitive,0.0,False
CA,commission_draft_plan_4,42,pvi,43.5089310437841,False
CA,commission_draft_plan_4,42,vap_race_white,20.67,False
CA,commission_draft_plan_4,42,vap_race_black,6.5,False
CA,commission_draft_plan_4,42,vap_race_hispanic,61.08,False
CA,commission_draft_plan_4,42,vap_race_asian,8.35,False
CA,commission_draft_plan_4,42,vap_race_other,3.4,False
CA,commission_draft_plan_4,43,competitive,0.0,False
CA,commission_draft_plan_4,43,pvi,62.8227001845712,False
CA,commission_draft_plan_4,43,vap_race_white,7.96,False
CA,commission_draft_plan_4,43,vap_race_black,24.98,False
CA,commission_draft_plan_4,43,vap_race_hispanic,54.07,False
CA,commission_draft_plan_4,43,vap_race_asian,9.33,False
CA,commission_draft_plan_4,43,vap_race_other,3.65,False
CA,commission_draft_plan_4,44,competitive,0.0,False
CA,commission_draft_plan_4,44,pvi,47.090944165916,False
CA,commission_draft_plan_4,44,vap_race_white,14.4,False
CA,commission_draft_plan_4,44,vap_race_black,11.17,False
CA,commission_draft_plan_4,44,vap_race_hispanic,57.91,False
CA,commission_draft_plan_4,44,vap_race_asian,12.65,False
CA,commission_draft_plan_4,44,vap_race_other,3.87,False
CA,commission_draft_plan_4,45,competitive,1.0,False
CA,commission_draft_plan_4,45,pvi,4.56444164955643,False
CA,commission_draft_plan_4,45,vap_race_white,27.51,False
CA,commission_draft_plan_4,45,vap_race_black,2.16,False
CA,commission_draft_plan_4,45,vap_race_hispanic,27.23,False
CA,commission_draft_plan_4,45,vap_race_asian,39.51,False
CA,commission_draft_plan_4,45,vap_race_other,3.58,False
CA,commission_draft_plan_4,46,competitive,0.0,False
CA,commission_draft_plan_4,46,pvi,29.4699448122538,False
CA,commission_draft_plan_4,46,vap_race_white,17.24,False
CA,commission_draft_plan_4,46,vap_race_black,1.94,False
CA,commission_draft_plan_4,46,vap_race_hispanic,61.17,False
CA,commission_draft_plan_4,46,vap_race_asian,17.0,False
CA,commission_draft_plan_4,46,vap_race_other,2.65,False
CA,commission_draft_plan_4,47,competitive,0.0,False
CA,commission_draft_plan_4,47,pvi,5.93828593898038,False
CA,commission_draft_plan_4,47,vap_race_white,53.04,False
CA,commission_draft_plan_4,47,vap_race_black,1.53,False
CA,commission_draft_plan_4,47,vap_race_hispanic,15.99,False
CA,commission_draft_plan_4,47,vap_race_asian,24.27,False
CA,commission_draft_plan_4,47,vap_race_other,5.16,False
CA,commission_draft_plan_4,48,competitive,0.0,False
CA,commission_draft_plan_4,48,pvi,-18.8319761547919,False
CA,commission_draft_plan_4,48,vap_race_white,57.08,False
CA,commission_draft_plan_4,48,vap_race_black,3.08,False
CA,commission_draft_plan_4,48,vap_race_hispanic,26.21,False
CA,commission_draft_plan_4,48,vap_race_asian,7.36,False
CA,commission_draft_plan_4,48,vap_race_other,6.27,False
CA,commission_draft_plan_4,49,competitive,1.0,False
CA,commission_draft_plan_4,49,pvi,1.82023492563154,False
CA,commission_draft_plan_4,49,vap_race_white,57.1,False
CA,commission_draft_plan_4,49,vap_race_black,2.42,False
CA,commission_draft_plan_4,49,vap_race_hispanic,27.47,False
CA,commission_draft_plan_4,49,vap_race_asian,7.58,False
CA,commission_draft_plan_4,49,vap_race_other,5.43,False
CA,commission_draft_plan_4,50,competitive,0.0,False
CA,commission_draft_plan_4,50,pvi,29.4464975260816,False
CA,commission_draft_plan_4,50,vap_race_white,61.55,False
CA,commission_draft_plan_4,50,vap_race_black,2.5,False
CA,commission_draft_plan_4,50,vap_race_hispanic,16.77,False
CA,commission_draft_plan_4,50,vap_race_asian,13.53,False
CA,commission_draft_plan_4,50,vap_race_other,5.65,False
CA,commission_draft_plan_4,51,competitive,0.0,False
CA,commission_draft_plan_4,51,pvi,22.0320067214282,False
CA,commission_draft_plan_4,51,vap_race_white,48.59,False
CA,commission_draft_plan_4,51,vap_race_black,5.68,False
CA,commission_draft_plan_4,51,vap_race_hispanic,22.6,False
CA,commission_draft_plan_4,51,vap_race_asian,16.81,False
CA,commission_draft_plan_4,51,vap_race_other,6.31,False
CA,commission_draft_plan_4,52,competitive,0.0,False
CA,commission_draft_plan_4,52,pvi,36.1338277775398,False
CA,commission_draft_plan_4,52,vap_race_white,15.28,False
CA,commission_draft_plan_4,52,vap_race_black,7.76,False
CA,commission_draft_plan_4,52,vap_race_hispanic,57.23,False
CA,commission_draft_plan_4,52,vap_race_asian,15.88,False
CA,commission_draft_plan_4,52,vap_race_other,3.85,False
CA,commission_draft_plan_4,statewide,efficiency_gap,5.32812436445343,False
CA,commission_draft_plan_4,statewide,median,3.83714422089654,False
CO,117,01,competitive,0.0,False
CO,117,01,pvi,46.83479,False
CO,117,02,competitive,0.0,False
CO,117,02,pvi,23.04442,False
CO,117,03,competitive,0.0,False
CO,117,03,pvi,-11.74848,False
CO,117,04,competitive,0.0,False
CO,117,04,pvi,-22.38275,False
CO,117,05,competitive,0.0,False
CO,117,05,pvi,-20.69528,False
CO,117,06,competitive,0.0,False
CO,117,06,pvi,11.52472,False
CO,117,07,competitive,0.0,False
CO,117,07,pvi,15.13566,False
CO,117,statewide,efficiency_gap,-5.74624032687075,False
CO,117,statewide,median,5.157364,False
CO,final_plan,01,competitive,0.0,True
CO,final_plan,01,pvi,54.8398148117604,True
CO,final_plan,01,vap_race_white,58.8,True
CO,final_plan,01,vap_race_black,7.99,True
CO,final_plan,01,vap_race_hispanic,24.45,True
CO,final_plan,01,vap_race_asian,3.92,True
CO,final_plan,01,vap_race_other,4.85,True
CO,final_plan,02,competitive,0.0,True
CO,final_plan,02,pvi,32.4455850033484,True
CO,final_plan,02,vap_race_white,78.66,True
CO,final_plan,02,vap_race_black,0.94,True
CO,final_plan,02,vap_race_hispanic,12.24,True
CO,final_plan,02,vap_race_asian,3.64,True
CO,final_plan,02,vap_race_other,4.51,True
CO,final_plan,03,competitive,0.0,True
CO,final_plan,03,pvi,-14.7151127365645,True
CO,final_plan,03,vap_race_white,70.11,True
CO,final_plan,03,vap_race_black,0.84,True
CO,final_plan,03,vap_race_hispanic,22.78,True
CO,final_plan,03,vap_race_asian,0.87,True
CO,final_plan,03,vap_race_other,5.4,True
CO,final_plan,04,competitive,0.0,True
CO,final_plan,04,pvi,-25.6736659652618,True
CO,final_plan,04,vap_race_white,78.46,True
CO,final_plan,04,vap_race_black,1.73,True
CO,final_plan,04,vap_race_hispanic,11.82,True
CO,final_plan,04,vap_race_asian,3.5,True
CO,final_plan,04,vap_race_other,4.48,True
CO,final_plan,05,competitive,0.0,True
CO,final_plan,05,pvi,-18.247884089503,True
CO,final_plan,05,vap_race_white,69.09,True
CO,final_plan,05,vap_race_black,5.67,True
CO,final_plan,05,vap_race_hispanic,15.46,True
CO,final_plan,05,vap_race_asian,3.21,True
CO,final_plan,05,vap_race_other,6.56,True
CO,final_plan,06,competitive,0.0,True
CO,final_plan,06,pvi,16.3622808334418,True
CO,final_plan,06,vap_race_white,59.79,True
CO,final_plan,06,vap_race_black,9.58,True
CO,final_plan,06,vap_race_hispanic,19.42,True
CO,final_plan,06,vap_race_asian,6.02,True
CO,final_plan,06,vap_race_other,5.19,True
CO,final_plan,07,competitive,0.0,True
CO,final_plan,07,pvi,5.55948365099502,True
CO,final_plan,07,vap_race_white,77.42,True
CO,final_plan,07,vap_race_black,1.36,True
CO,final_plan,07,vap_race_hispanic,13.29,True
CO,final_plan,07,vap_race_asian,3.12,True
CO,final_plan,07,vap_race_other,4.81,True
CO,final_plan,08,competitive,1.0,True
CO,final_plan,08,pvi,-2.90793636392272,True
CO,final_plan,08,vap_race_white,56.11,True
CO,final_plan,08,vap_race_black,1.74,True
CO,final_plan,08,vap_race_hispanic,34.5,True
CO,final_plan,08,vap_race_asian,3.42,True
CO,final_plan,08,vap_race_other,4.23,True
CO,final_plan,statewide,efficiency_gap,-1.52029276673528,True
CO,final_plan,statewide,median,-5.04158235646385,True
CO,preliminary,01,competitive,0.0,False
CO,preliminary,01,pvi,55.8151146579905,False
CO,preliminary,01,vap_race_white,58.64,False
CO,preliminary,01,vap_race_black,8.13,False
CO,preliminary,01,vap_race_hispanic,24.47,False
CO,preliminary,01,vap_race_asian,3.92,False
CO,preliminary,01,vap_race_other,4.85,False
CO,preliminary,02,competitive,0.0,False
CO,preliminary,02,pvi,25.4778046261151,False
CO,preliminary,02,vap_race_white,79.01,False
CO,preliminary,02,vap_race_black,0.96,False
CO,preliminary,02,vap_race_hispanic,11.67,False
CO,preliminary,02,vap_race_asian,3.65,False
CO,preliminary,02,vap_race_other,4.71,False
CO,preliminary,03,competitive,0.0,False
CO,preliminary,03,pvi,-14.2212187400103,False
CO,preliminary,03,vap_race_white,79.05,False
CO,preliminary,03,vap_race_black,0.81,False
CO,preliminary,03,vap_race_hispanic,13.88,False
CO,preliminary,03,vap_race_asian,0.89,False
CO,preliminary,03,vap_race_other,5.38,False
CO,preliminary,04,competitive,0.0,False
CO,preliminary,04,pvi,-25.9065636307527,False
CO,preliminary,04,vap_race_white,64.1,False
CO,preliminary,04,vap_race_black,1.79,False
CO,preliminary,04,vap_race_hispanic,28.64,False
CO,preliminary,04,vap_race_asian,1.24,False
CO,preliminary,04,vap_race_other,4.23,False
CO,preliminary,05,competitive,0.0,False
CO,preliminary,05,pvi,-18.7869455082881,False
CO,preliminary,05,vap_race_white,69.25,False
CO,preliminary,05,vap_race_black,5.62,False
CO,preliminary,05,vap_race_hispanic,15.37,False
CO,preliminary,05,vap_race_asian,3.19,False
CO,preliminary,05,vap_race_other,6.56,False
CO,preliminary,06,competitive,0.0,False
CO,preliminary,06,pvi,16.8460279444423,False
CO,preliminary,06,vap_race_white,58.56,False
CO,preliminary,06,vap_race_black,10.04,False
CO,preliminary,06,vap_race_hispanic,19.78,False
CO,preliminary,06,vap_race_asian,6.4,False
CO,preliminary,06,vap_race_other,5.22,False
CO,preliminary,07,competitive,1.0,False
CO,preliminary,07,pvi,1.15007316077996,False
CO,preliminary,07,vap_race_white,77.78,False
CO,preliminary,07,vap_race_black,1.27,False
CO,preliminary,07,vap_race_hispanic,12.02,False
CO,preliminary,07,vap_race_asian,4.28,False
CO,preliminary,07,vap_race_other,4.64,False
CO,preliminary,08,competitive,0.0,False
CO,preliminary,08,pvi,7.92082066075541,False
CO,preliminary,08,vap_race_white,61.83,False
CO,preliminary,08,vap_race_black,1.42,False
CO,preliminary,08,vap_race_hispanic,28.14,False
CO,preliminary,08,vap_race_asian,4.17,False
CO,preliminary,08,vap_race_other,4.44,False
CO,preliminary,statewide,efficiency_gap,-0.315653238412241,False
CO,preliminary,statewide,median,-1.83190908923231,False
CO,staff_plan_1,01,competitive,0.0,False
CO,staff_plan_1,01,pvi,54.8019558762747,False
CO,staff_plan_1,01,vap_race_white,58.83,False
CO,staff_plan_1,01,vap_race_black,7.99,False
CO,staff_plan_1,01,vap_race_hispanic,24.4,False
CO,staff_plan_1,01,vap_race_asian,3.93,False
CO,staff_plan_1,01,vap_race_other,4.85,False
CO,staff_plan_1,02,competitive,0.0,False
CO,staff_plan_1,02,pvi,20.4690051023423,False
CO,staff_plan_1,02,vap_race_white,78.64,False
CO,staff_plan_1,02,vap_race_black,0.85,False
CO,staff_plan_1,02,vap_race_hispanic,12.35,False
CO,staff_plan_1,02,vap_race_asian,3.56,False
CO,staff_plan_1,02,vap_race_other,4.6,False
CO,staff_plan_1,03,competitive,0.0,False
CO,staff_plan_1,03,pvi,-10.856077746776,False
CO,staff_plan_1,03,vap_race_white,70.01,False
CO,staff_plan_1,03,vap_race_black,0.92,False
CO,staff_plan_1,03,vap_race_hispanic,22.88,False
CO,staff_plan_1,03,vap_race_asian,0.93,False
CO,staff_plan_1,03,vap_race_other,5.26,False
CO,staff_plan_1,04,competitive,0.0,False
CO,staff_plan_1,04,pvi,-15.2069915268491,False
CO,staff_plan_1,04,vap_race_white,78.24,False
CO,staff_plan_1,04,vap_race_black,1.43,False
CO,staff_plan_1,04,vap_race_hispanic,12.15,False
CO,staff_plan_1,04,vap_race_asian,3.63,False
CO,staff_plan_1,04,vap_race_other,4.55,False
CO,staff_plan_1,05,competitive,0.0,False
CO,staff_plan_1,05,pvi,-18.3486492638099,False
CO,staff_plan_1,05,vap_race_white,69.16,False
CO,staff_plan_1,05,vap_race_black,5.66,False
CO,staff_plan_1,05,vap_race_hispanic,15.4,False
CO,staff_plan_1,05,vap_race_asian,3.21,False
CO,staff_plan_1,05,vap_race_other,6.56,False
CO,staff_plan_1,06,competitive,0.0,False
CO,staff_plan_1,06,pvi,16.3559248546344,False
CO,staff_plan_1,06,vap_race_white,58.67,False
CO,staff_plan_1,06,vap_race_black,10.0,False
CO,staff_plan_1,06,vap_race_hispanic,19.72,False
CO,staff_plan_1,06,vap_race_asian,6.41,False
CO,staff_plan_1,06,vap_race_other,5.2,False
CO,staff_plan_1,07,competitive,1.0,False
CO,staff_plan_1,07,pvi,3.55884439089332,False
CO,staff_plan_1,07,vap_race_white,78.27,False
CO,staff_plan_1,07,vap_race_black,1.3,False
CO,staff_plan_1,07,vap_race_hispanic,12.97,False
CO,staff_plan_1,07,vap_race_asian,2.65,False
CO,staff_plan_1,07,vap_race_other,4.81,False
CO,staff_plan_1,08,competitive,1.0,False
CO,staff_plan_1,08,pvi,-2.70229278734331,False
CO,staff_plan_1,08,vap_race_white,56.54,False
CO,staff_plan_1,08,vap_race_black,1.74,False
CO,staff_plan_1,08,vap_race_hispanic,34.07,False
CO,staff_plan_1,08,vap_race_asian,3.46,False
CO,staff_plan_1,08,vap_race_other,4.19,False
CO,staff_plan_1,statewide,efficiency_gap,-1.38832870988408,False
CO,staff_plan_1,statewide,median,-5.93908019822499,False
CO,staff_plan_2,01,competitive,0.0,False
CO,staff_plan_2,01,pvi,54.8148376248544,False
CO,staff_plan_2,01,vap_race_white,58.8,False
CO,staff_plan_2,01,vap_race_black,7.99,False
CO,staff_plan_2,01,vap_race_hispanic,24.45,False
CO,staff_plan_2,01,vap_race_asian,3.92,False
CO,staff_plan_2,01,vap_race_other,4.85,False
CO,staff_plan_2,02,competitive,0.0,False
CO,staff_plan_2,02,pvi,32.191580022554,False
CO,staff_plan_2,02,vap_race_white,78.34,False
CO,staff_plan_2,02,vap_race_black,0.94,False
CO,staff_plan_2,02,vap_race_hispanic,12.61,False
CO,staff_plan_2,02,vap_race_asian,3.61,False
CO,staff_plan_2,02,vap_race_other,4.49,False
CO,staff_plan_2,03,competitive,0.0,False
CO,staff_plan_2,03,pvi,-15.1953404030344,False
CO,staff_plan_2,03,vap_race_white,70.1,False
CO,staff_plan_2,03,vap_race_black,0.92,False
CO,staff_plan_2,03,vap_race_hispanic,22.69,False
CO,staff_plan_2,03,vap_race_asian,0.88,False
CO,staff_plan_2,03,vap_race_other,5.41,False
CO,staff_plan_2,04,competitive,0.0,False
CO,staff_plan_2,04,pvi,-26.0215271056303,False
CO,staff_plan_2,04,vap_race_white,78.53,False
CO,staff_plan_2,04,vap_race_black,1.63,False
CO,staff_plan_2,04,vap_race_hispanic,11.84,False
CO,staff_plan_2,04,vap_race_asian,3.53,False
CO,staff_plan_2,04,vap_race_other,4.46,False
CO,staff_plan_2,05,competitive,0.0,False
CO,staff_plan_2,05,pvi,-18.272861276409,False
CO,staff_plan_2,05,vap_race_white,69.09,False
CO,staff_plan_2,05,vap_race_black,5.67,False
CO,staff_plan_2,05,vap_race_hispanic,15.46,False
CO,staff_plan_2,05,vap_race_asian,3.21,False
CO,staff_plan_2,05,vap_race_other,6.56,False
CO,staff_plan_2,06,competitive,0.0,False
CO,staff_plan_2,06,pvi,16.4336464572041,False
CO,staff_plan_2,06,vap_race_white,59.72,False
CO,staff_plan_2,06,vap_race_black,9.61,False
CO,staff_plan_2,06,vap_race_hispanic,19.46,False
CO,staff_plan_2,06,vap_race_asian,6.02,False
CO,staff_plan_2,06,vap_race_other,5.19,False
CO,staff_plan_2,07,competitive,1.0,False
CO,staff_plan_2,07,pvi,4.45284448453517,False
CO,staff_plan_2,07,vap_race_white,78.12,False
CO,staff_plan_2,07,vap_race_black,1.32,False
CO,staff_plan_2,07,vap_race_hispanic,12.86,False
CO,staff_plan_2,07,vap_race_asian,2.88,False
CO,staff_plan_2,07,vap_race_other,4.81,False
CO,staff_plan_2,08,competitive,1.0,False
CO,staff_plan_2,08,pvi,-0.14116217403669,False
CO,staff_plan_2,08,vap_race_white,55.65,False
CO,staff_plan_2,08,vap_race_black,1.77,False
CO,staff_plan_2,08,vap_race_hispanic,34.64,False
CO,staff_plan_2,08,vap_race_asian,3.69,False
CO,staff_plan_2,08,vap_race_other,4.25,False
CO,staff_plan_2,statewide,efficiency_gap,-1.49176294006281,False
CO,staff_plan_2,statewide,median,-4.21151484475076,False
CO,staff_plan_3,01,competitive,0.0,False
CO,staff_plan_3,01,pvi,54.8381992713541,False
CO,staff_plan_3,01,vap_race_white,58.8,False
CO,staff_plan_3,01,vap_race_black,7.99,False
CO,staff_plan_3,01,vap_race_hispanic,24.45,False
CO,staff_plan_3,01,vap_race_asian,3.92,False
CO,staff_plan_3,01,vap_race_other,4.85,False
CO,staff_plan_3,02,competitive,0.0,False
CO,staff_plan_3,02,pvi,32.3949776853025,False
CO,staff_plan_3,02,vap_race_white,78.62,False
CO,staff_plan_3,02,vap_race_black,0.94,False
CO,staff_plan_3,02,vap_race_hispanic,12.29,False
CO,staff_plan_3,02,vap_race_asian,3.64,False
CO,staff_plan_3,02,vap_race_other,4.51,False
CO,staff_plan_3,03,competitive,0.0,False
CO,staff_plan_3,03,pvi,-14.7167282769708,False
CO,staff_plan_3,03,vap_race_white,70.11,False
CO,staff_plan_3,03,vap_race_black,0.84,False
CO,staff_plan_3,03,vap_race_hispanic,22.78,False
CO,staff_plan_3,03,vap_race_asian,0.87,False
CO,staff_plan_3,03,vap_race_other,5.4,False
CO,staff_plan_3,04,competitive,0.0,False
CO,staff_plan_3,04,pvi,-25.7093761802962,False
CO,staff_plan_3,04,vap_race_white,78.57,False
CO,staff_plan_3,04,vap_race_black,1.71,False
CO,staff_plan_3,04,vap_race_hispanic,11.74,False
CO,staff_plan_3,04,vap_race_asian,3.5,False
CO,staff_plan_3,04,vap_race_other,4.48,False
CO,staff_plan_3,05,competitive,0.0,False
CO,staff_plan_3,05,pvi,-18.2494996299093,False
CO,staff_plan_3,05,vap_race_white,69.09,False
CO,staff_plan_3,05,vap_race_black,5.67,False
CO,staff_plan_3,05,vap_race_hispanic,15.46,False
CO,staff_plan_3,05,vap_race_asian,3.21,False
CO,staff_plan_3,05,vap_race_other,6.56,False
CO,staff_plan_3,06,competitive,0.0,False
CO,staff_plan_3,06,pvi,16.4586570319167,False
CO,staff_plan_3,06,vap_race_white,59.72,False
CO,staff_plan_3,06,vap_race_black,9.61,False
CO,staff_plan_3,06,vap_race_hispanic,19.46,False
CO,staff_plan_3,06,vap_race_asian,6.02,False
CO,staff_plan_3,06,vap_race_other,5.19,False
CO,staff_plan_3,07,competitive,0.0,False
CO,staff_plan_3,07,pvi,5.59466011697736,False
CO,staff_plan_3,07,vap_race_white,77.41,False
CO,staff_plan_3,07,vap_race_black,1.36,False
CO,staff_plan_3,07,vap_race_hispanic,13.29,False
CO,staff_plan_3,07,vap_race_asian,3.13,False
CO,staff_plan_3,07,vap_race_other,4.81,False
CO,staff_plan_3,08,competitive,1.0,False
CO,staff_plan_3,08,pvi,-2.90955190432904,False
CO,staff_plan_3,08,vap_race_white,56.11,False
CO,staff_plan_3,08,vap_race_black,1.74,False
CO,staff_plan_3,08,vap_race_hispanic,34.5,False
CO,staff_plan_3,08,vap_race_asian,3.42,False
CO,staff_plan_3,08,vap_race_other,4.23,False
CO,staff_plan_3,statewide,efficiency_gap,-1.55251403823753,False
CO,staff_plan_3,statewide,median,-5.02480189367584,False
CT,117,01,competitive,0.0,False
CT,117,01,pvi,20.72887,False
CT,117,02,competitive,1.0,False
CT,117,02,pvi,2.627266,False
CT,117,03,competitive,0.0,False
CT,117,03,pvi,13.59913,False
CT,117,04,competitive,0.0,False
CT,117,04,pvi,21.81877,False
CT,117,05,competitive,1.0,False
CT,117,05,pvi,2.837433,False
CT,117,statewide,efficiency_gap,29.6553786224833,False
CT,117,statewide,median,1.46836,False
CT,court_appointee_alternative,01,competitive,0.0,False
CT,court_appointee_alternative,01,pvi,19.6289041990244,False
CT,court_appointee_alternative,01,vap_race_white,61.15,False
CT,court_appointee_alternative,01,vap_race_black,14.11,False
CT,court_appointee_alternative,01,vap_race_hispanic,15.59,False
CT,court_appointee_alternative,01,vap_race_asian,5.52,False
CT,court_appointee_alternative,01,vap_race_other,3.63,False
CT,court_appointee_alternative,02,competitive,1.0,False
CT,court_appointee_alternative,02,pvi,2.9464813153134,False
CT,court_appointee_alternative,02,vap_race_white,80.53,False
CT,court_appointee_alternative,02,vap_race_black,3.71,False
CT,court_appointee_alternative,02,vap_race_hispanic,7.75,False
CT,court_appointee_alternative,02,vap_race_asian,3.73,False
CT,court_appointee_alternative,02,vap_race_other,4.28,False
CT,court_appointee_alternative,03,competitive,0.0,False
CT,court_appointee_alternative,03,pvi,12.2643390053138,False
CT,court_appointee_alternative,03,vap_race_white,65.13,False
CT,court_appointee_alternative,03,vap_race_black,12.66,False
CT,court_appointee_alternative,03,vap_race_hispanic,13.85,False
CT,court_appointee_alternative,03,vap_race_asian,4.75,False
CT,court_appointee_alternative,03,vap_race_other,3.6,False
CT,court_appointee_alternative,04,competitive,0.0,False
CT,court_appointee_alternative,04,pvi,23.2920100237095,False
CT,court_appointee_alternative,04,vap_race_white,59.51,False
CT,court_appointee_alternative,04,vap_race_black,11.46,False
CT,court_appointee_alternative,04,vap_race_hispanic,19.85,False
CT,court_appointee_alternative,04,vap_race_asian,5.51,False
CT,court_appointee_alternative,04,vap_race_other,3.67,False
CT,court_appointee_alternative,05,competitive,1.0,False
CT,court_appointee_alternative,05,pvi,3.1005465049883,False
CT,court_appointee_alternative,05,vap_race_white,66.7,False
CT,court_appointee_alternative,05,vap_race_black,6.78,False
CT,court_appointee_alternative,05,vap_race_hispanic,18.37,False
CT,court_appointee_alternative,05,vap_race_asian,3.69,False
CT,court_appointee_alternative,05,vap_race_other,4.47,False
CT,court_appointee_alternative,statewide,efficiency_gap,29.6536424095516,False
CT,court_appointee_alternative,statewide,median,0.133569005313763,False
CT,court_appointee_final,01,competitive,0.0,False
CT,court_appointee_final,01,pvi,20.5565338824734,False
CT,court_appointee_final,01,vap_race_white,60.89,False
CT,court_appointee_final,01,vap_race_black,14.33,False
CT,court_appointee_final,01,vap_race_hispanic,15.5,False
CT,court_appointee_final,01,vap_race_asian,5.64,False
CT,court_appointee_final,01,vap_race_other,3.63,False
CT,court_appointee_final,02,competitive,1.0,False
CT,court_appointee_final,02,pvi,2.93921202831723,False
CT,court_appointee_final,02,vap_race_white,80.56,False
CT,court_appointee_final,02,vap_race_black,3.71,False
CT,court_appointee_final,02,vap_race_hispanic,7.75,False
CT,court_appointee_final,02,vap_race_asian,3.69,False
CT,court_appointee_final,02,vap_race_other,4.29,False
CT,court_appointee_final,03,competitive,0.0,False
CT,court_appointee_final,03,pvi,11.9072315553514,False
CT,court_appointee_final,03,vap_race_white,64.69,False
CT,court_appointee_final,03,vap_race_black,12.68,False
CT,court_appointee_final,03,vap_race_hispanic,14.31,False
CT,court_appointee_final,03,vap_race_asian,4.69,False
CT,court_appointee_final,03,vap_race_other,3.64,False
CT,court_appointee_final,04,competitive,0.0,False
CT,court_appointee_final,04,pvi,23.3168889982308,False
CT,court_appointee_final,04,vap_race_white,59.52,False
CT,court_appointee_final,04,vap_race_black,11.46,False
CT,court_appointee_final,04,vap_race_hispanic,19.86,False
CT,court_appointee_final,04,vap_race_asian,5.49,False
CT,court_appointee_final,04,vap_race_other,3.67,False
CT,court_appointee_final,05,competitive,1.0,False
CT,court_appointee_final,05,pvi,2.56042873575626,False
CT,court_appointee_final,05,vap_race_white,67.36,False
CT,court_appointee_final,05,vap_race_black,6.55,False
CT,court_appointee_final,05,vap_race_hispanic,17.99,False
CT,court_appointee_final,05,vap_race_asian,3.68,False
CT,court_appointee_final,05,vap_race_other,4.42,False
CT,court_appointee_final,statewide,efficiency_gap,29.6536032368825,False
CT,court_appointee_final,statewide,median,-0.223538444648623,False
CT,democratic_1,01,competitive,0.0,False
CT,democratic_1,01,pvi,19.3696718499835,False
CT,democratic_1,01,vap_race_white,61.52,False
CT,democratic_1,01,vap_race_black,13.96,False
CT,democratic_1,01,vap_race_hispanic,15.48,False
CT,democratic_1,01,vap_race_asian,5.44,False
CT,democratic_1,01,vap_race_other,3.61,False
CT,democratic_1,02,competitive,1.0,False
CT,democratic_1,02,pvi,2.9927791912553,False
CT,democratic_1,02,vap_race_white,80.49,False
CT,democratic_1,02,vap_race_black,3.72,False
CT,democratic_1,02,vap_race_hispanic,7.77,False
CT,democratic_1,02,vap_race_asian,3.74,False
CT,democratic_1,02,vap_race_other,4.28,False
CT,democratic_1,03,competitive,0.0,False
