year,congress,ST,ST#,seat,is_GOP,PVI,metric
2004,109,FL,FL20,D,0,D+18,0.41
2004,109,FL,FL21,R,1,R+6,0.53
2004,109,FL,FL22,R,1,D+4,0.48
2004,109,FL,FL23,D,0,D+29,0.355
2004,109,FL,FL24,R,1,R+3,0.515
2004,109,FL,FL25,R,1,R+4,0.52
2004,109,GA,GA1,R,1,R+14,0.57
2004,109,GA,GA2,D,0,D+2,0.49
2004,109,GA,GA3,R,1,R+19,0.595
2004,109,GA,GA4,D,0,D+22,0.39
2004,109,GA,GA5,D,0,D+25,0.375
2004,109,GA,GA6,R,1,R+19,0.595
2004,109,GA,GA7,R,1,R+19,0.595
2004,109,GA,GA8,D,0,R+8,0.54
2004,109,GA,GA9,R,1,R+24,0.62
2004,109,GA,GA10,R,1,R+14,0.57
2004,109,GA,GA11,R,1,R+18,0.59
2004,109,GA,GA12,D,0,D+2,0.49
2004,109,GA,GA13,D,0,D+10,0.45
2004,109,HI,HI1,D,0,D+7,0.465
2004,109,HI,HI2,D,0,D+10,0.45
2004,109,ID,ID1,R,1,R+19,0.595
2004,109,ID,ID2,R,1,R+23,0.615
2004,109,IL,IL1,D,0,D+35,0.325
2004,109,IL,IL2,D,0,D+35,0.325
2004,109,IL,IL3,D,0,D+10,0.45
2004,109,IL,IL4,D,0,D+31,0.345
2004,109,IL,IL5,D,0,D+18,0.41
2004,109,IL,IL6,R,1,R+3,0.515
2004,109,IL,IL7,D,0,D+35,0.325
2004,109,IL,IL8,D,0,R+5,0.525
2004,109,IL,IL9,D,0,D+20,0.4
2004,109,IL,IL10,R,1,D+4,0.48
2004,109,IL,IL11,R,1,R+1,0.505
2004,109,IL,IL12,D,0,D+5,0.475
2004,109,IL,IL13,R,1,R+5,0.525
2004,109,IL,IL14,R,1,R+5,0.525
2004,109,IL,IL15,R,1,R+6,0.53
2004,109,IL,IL16,R,1,R+4,0.52
2004,109,IL,IL17,D,0,D+5,0.475
2004,109,IL,IL18,R,1,R+5,0.525
2004,109,IL,IL19,R,1,R+8,0.54
2004,109,IN,IN1,D,0,D+8,0.46
2004,109,IN,IN2,R,1,R+4,0.52
2004,109,IN,IN3,R,1,R+16,0.58
2004,109,IN,IN4,R,1,R+17,0.585
2004,109,IN,IN5,R,1,R+20,0.6
2004,109,IN,IN6,R,1,R+11,0.555
2004,109,IN,IN7,D,0,D+9,0.455
2004,109,IN,IN8,R,1,R+9,0.545
2004,109,IN,IN9,R,1,R+7,0.535
2004,109,IA,IA1,R,1,D+5,0.475
2004,109,IA,IA2,R,1,D+7,0.465
2004,109,IA,IA3,D,0,D+1,0.495
2004,109,IA,IA4,R,1,D+0,0.5
2004,109,IA,IA5,R,1,R+8,0.54
2004,109,KS,KS1,R,1,R+20,0.6
2004,109,KS,KS2,R,1,R+7,0.535
2004,109,KS,KS3,D,0,R+4,0.52
2004,109,KS,KS4,R,1,R+12,0.56
2004,109,KY,KY1,R,1,R+10,0.55
2004,109,KY,KY2,R,1,R+13,0.565
2004,109,KY,KY3,R,1,D+2,0.49
2004,109,KY,KY4,R,1,R+12,0.56
2004,109,KY,KY5,R,1,R+8,0.54
2004,109,KY,KY6,D,0,R+7,0.535
2004,109,LA,LA1,R,1,R+18,0.59
2004,109,LA,LA2,D,0,D+28,0.36
2004,109,LA,LA3,D,0,R+5,0.525
2004,109,LA,LA4,R,1,R+7,0.535
2004,109,LA,LA5,R,1,R+10,0.55
2004,109,LA,LA6,R,1,R+7,0.535
2004,109,LA,LA7,R,1,R+7,0.535
2004,109,ME,ME1,D,0,D+6,0.47
2004,109,ME,ME2,D,0,D+4,0.48
2004,109,MD,MD1,R,1,R+10,0.55
2004,109,MD,MD2,D,0,D+8,0.46
2004,109,MD,MD3,D,0,D+7,0.465
2004,109,MD,MD4,D,0,D+30,0.35
2004,109,MD,MD5,D,0,D+9,0.455
2004,109,MD,MD6,R,1,R+13,0.565
2004,109,MD,MD7,D,0,D+25,0.375
2004,109,MD,MD8,D,0,D+20,0.4
2004,109,MA,MA1,D,0,D+15,0.425
2004,109,MA,MA2,D,0,D+11,0.445
2004,109,MA,MA3,D,0,D+11,0.445
2004,109,MA,MA4,D,0,D+17,0.415
2004,109,MA,MA5,D,0,D+9,0.455
2004,109,MA,MA6,D,0,D+10,0.45
2004,109,MA,MA7,D,0,D+18,0.41
2004,109,MA,MA8,D,0,D+31,0.345
2004,109,MA,MA9,D,0,D+15,0.425
2004,109,MA,MA10,D,0,D+8,0.46
2004,109,MI,MI1,D,0,R+2,0.51
2004,109,MI,MI2,R,1,R+9,0.545
2004,109,MI,MI3,R,1,R+9,0.545
2004,109,MI,MI4,R,1,R+3,0.515
2004,109,MI,MI5,D,0,D+12,0.44
2004,109,MI,MI6,R,1,R+2,0.51
2004,109,MI,MI7,R,1,R+2,0.51
2004,109,MI,MI8,R,1,R+2,0.51
2004,109,MI,MI9,R,1,R+0,0.5
2004,109,MI,MI10,R,1,R+4,0.52
2004,109,MI,MI11,R,1,R+1,0.505
2004,109,MI,MI12,D,0,D+13,0.435
2004,109,MI,MI13,D,0,D+32,0.34
2004,109,MI,MI14,D,0,D+33,0.335
2004,109,MI,MI15,D,0,D+13,0.435
2004,109,MN,MN1,R,1,R+1,0.505
2004,109,MN,MN2,R,1,R+3,0.515
2004,109,MN,MN3,R,1,R+1,0.505
2004,109,MN,MN4,D,0,D+13,0.435
2004,109,MN,MN5,D,0,D+21,0.395
2004,109,MN,MN6,R,1,R+5,0.525
2004,109,MN,MN7,D,0,R+6,0.53
2004,109,MN,MN8,D,0,D+4,0.48
2004,109,MS,MS1,R,1,R+10,0.55
2004,109,MS,MS2,D,0,D+10,0.45
2004,109,MS,MS3,R,1,R+13,0.565
2004,109,MS,MS4,D,0,R+16,0.58
2004,109,MO,MO1,D,0,D+26,0.37
2004,109,MO,MO2,R,1,R+9,0.545
2004,109,MO,MO3,D,0,D+8,0.46
2004,109,MO,MO4,D,0,R+11,0.555
2004,109,MO,MO5,D,0,D+12,0.44
2004,109,MO,MO6,R,1,R+5,0.525
2004,109,MO,MO7,R,1,R+14,0.57
2004,109,MO,MO8,R,1,R+11,0.555
2004,109,MO,MO9,R,1,R+7,0.535
2004,109,MT,MTAL,R,1,R+11,0.555
2004,109,NE,NE1,R,1,R+11,0.555
2004,109,NE,NE2,R,1,R+9,0.545
2004,109,NE,NE3,R,1,R+24,0.62
2004,109,NV,NV1,D,0,D+9,0.455
2004,109,NV,NV2,R,1,R+8,0.54
2004,109,NV,NV3,R,1,D+1,0.495
2004,109,NH,NH1,R,1,R+0,0.5
2004,109,NH,NH2,R,1,D+3,0.485
2004,109,NJ,NJ1,D,0,D+14,0.43
2004,109,NJ,NJ2,R,1,D+4,0.48
2004,109,NJ,NJ3,R,1,D+3,0.485
2004,109,NJ,NJ4,R,1,R+1,0.505
2004,109,NJ,NJ5,R,1,R+4,0.52
2004,109,NJ,NJ6,D,0,D+12,0.44
2004,109,NJ,NJ7,R,1,R+1,0.505
2004,109,NJ,NJ8,D,0,D+12,0.44
2004,109,NJ,NJ9,D,0,D+13,0.435
2004,109,NJ,NJ10,D,0,D+34,0.33
2004,109,NJ,NJ11,R,1,R+6,0.53
2004,109,NJ,NJ12,D,0,D+8,0.46
2004,109,NJ,NJ13,D,0,D+23,0.385
2004,109,NM,NM1,R,1,D+2,0.49
2004,109,NM,NM2,R,1,R+6,0.53
2004,109,NM,NM3,D,0,D+6,0.47
2004,109,NY,NY1,D,0,D+3,0.485
2004,109,NY,NY2,D,0,D+7,0.465
2004,109,NY,NY3,R,1,D+2,0.49
2004,109,NY,NY4,D,0,D+9,0.455
2004,109,NY,NY5,D,0,D+18,0.41
2004,109,NY,NY6,D,0,D+38,0.31
2004,109,NY,NY7,D,0,D+28,0.36
2004,109,NY,NY8,D,0,D+28,0.36
2004,109,NY,NY9,D,0,D+14,0.43
2004,109,NY,NY10,D,0,D+41,0.295
2004,109,NY,NY11,D,0,D+40,0.3
2004,109,NY,NY12,D,0,D+34,0.33
2004,109,NY,NY13,R,1,D+1,0.495
2004,109,NY,NY14,D,0,D+26,0.37
2004,109,NY,NY15,D,0,D+43,0.285
2004,109,NY,NY16,D,0,D+43,0.285
2004,109,NY,NY17,D,0,D+21,0.395
2004,109,NY,NY18,D,0,D+10,0.45
2004,109,NY,NY19,R,1,R+1,0.505
2004,109,NY,NY20,R,1,R+3,0.515
2004,109,NY,NY21,D,0,D+9,0.455
2004,109,NY,NY22,D,0,D+6,0.47
2004,109,NY,NY23,R,1,R+0,0.5
2004,109,NY,NY24,R,1,R+1,0.505
2004,109,NY,NY25,R,1,D+3,0.485
2004,109,NY,NY26,R,1,R+3,0.515
2004,109,NY,NY27,D,0,D+7,0.465
2004,109,NY,NY28,D,0,D+15,0.425
2004,109,NY,NY29,R,1,R+5,0.525
2004,109,NC,NC1,D,0,D+9,0.455
2004,109,NC,NC2,D,0,R+3,0.515
2004,109,NC,NC3,R,1,R+15,0.575
2004,109,NC,NC4,D,0,D+6,0.47
2004,109,NC,NC5,R,1,R+15,0.575
2004,109,NC,NC6,R,1,R+17,0.585
2004,109,NC,NC7,D,0,R+3,0.515
2004,109,NC,NC8,R,1,R+3,0.515
2004,109,NC,NC9,R,1,R+12,0.56
2004,109,NC,NC10,R,1,R+15,0.575
2004,109,NC,NC11,R,1,R+7,0.535
2004,109,NC,NC12,D,0,D+11,0.445
2004,109,NC,NC13,D,0,D+2,0.49
2004,109,ND,NDAL,D,0,R+13,0.565
2004,109,OH,OH1,R,1,R+1,0.505
2004,109,OH,OH2,R,1,R+13,0.565
2004,109,OH,OH3,R,1,R+3,0.515
2004,109,OH,OH4,R,1,R+14,0.57
2004,109,OH,OH5,R,1,R+10,0.55
2004,109,OH,OH6,D,0,D+0,0.5
2004,109,OH,OH7,R,1,R+6,0.53
2004,109,OH,OH8,R,1,R+12,0.56
2004,109,OH,OH9,D,0,D+9,0.455
2004,109,OH,OH10,D,0,D+6,0.47
2004,109,OH,OH11,D,0,D+33,0.335
2004,109,OH,OH12,R,1,R+1,0.505
2004,109,OH,OH13,D,0,D+6,0.47
2004,109,OH,OH14,R,1,R+2,0.51
2004,109,OH,OH15,R,1,R+1,0.505
2004,109,OH,OH16,R,1,R+4,0.52
2004,109,OH,OH17,D,0,D+14,0.43
2004,109,OH,OH18,R,1,R+6,0.53
2004,109,OK,OK1,R,1,R+13,0.565
2004,109,OK,OK2,D,0,R+5,0.525
2004,109,OK,OK3,R,1,R+18,0.59
2004,109,OK,OK4,R,1,R+13,0.565
2004,109,OK,OK5,R,1,R+12,0.56
2004,109,OR,OR1,D,0,D+6,0.47
2004,109,OR,OR2,R,1,R+11,0.555
2004,109,OR,OR3,D,0,D+18,0.41
2004,109,OR,OR4,D,0,D+0,0.5
2004,109,OR,OR5,D,0,D+1,0.495
2004,109,PA,PA1,D,0,D+36,0.32
2004,109,PA,PA2,D,0,D+39,0.305
2004,109,PA,PA3,R,1,R+2,0.51
2004,109,PA,PA4,R,1,R+3,0.515
2004,109,PA,PA5,R,1,R+10,0.55
2004,109,PA,PA6,R,1,D+2,0.49
2004,109,PA,PA7,R,1,D+4,0.48
2004,109,PA,PA8,R,1,D+3,0.485
2004,109,PA,PA9,R,1,R+15,0.575
2004,109,PA,PA10,R,1,R+8,0.54
2004,109,PA,PA11,D,0,D+5,0.475
2004,109,PA,PA12,D,0,D+5,0.475
2004,109,PA,PA13,D,0,D+8,0.46
2004,109,PA,PA14,D,0,D+22,0.39
2004,109,PA,PA15,R,1,D+2,0.49
2004,109,PA,PA16,R,1,R+11,0.555
2004,109,PA,PA17,D,0,R+7,0.535
2004,109,PA,PA18,R,1,R+2,0.51
2004,109,PA,PA19,R,1,R+12,0.56
2004,109,RI,RI1,D,0,D+16,0.42
2004,109,RI,RI2,D,0,D+13,0.435
2004,109,SC,SC1,R,1,R+10,0.55
2004,109,SC,SC2,R,1,R+9,0.545
2004,109,SC,SC3,R,1,R+14,0.57
2004,109,SC,SC4,R,1,R+15,0.575
2004,109,SC,SC5,D,0,R+6,0.53
2004,109,SC,SC6,D,0,D+11,0.445
2004,109,SD,SDAL,D,0,R+10,0.55
2004,109,TN,TN1,R,1,R+14,0.57
2004,109,TN,TN2,R,1,R+11,0.555
2004,109,TN,TN3,R,1,R+8,0.54
2004,109,TN,TN4,D,0,R+3,0.515
2004,109,TN,TN5,D,0,D+6,0.47
2004,109,TN,TN6,D,0,R+4,0.52
2004,109,TN,TN7,R,1,R+12,0.56
2004,109,TN,TN8,D,0,D+0,0.5
2004,109,TN,TN9,D,0,D+18,0.41
2004,109,TX,TX1,R,1,R+17,0.585
2004,109,TX,TX2,R,1,R+12,0.56
2004,109,TX,TX3,R,1,R+17,0.585
2004,109,TX,TX4,R,1,R+17,0.585
2004,109,TX,TX5,R,1,R+16,0.58
2004,109,TX,TX6,R,1,R+15,0.575
2004,109,TX,TX7,R,1,R+16,0.58
2004,109,TX,TX8,R,1,R+20,0.6
2004,109,TX,TX9,D,0,D+21,0.395
2004,109,TX,TX10,R,1,R+13,0.565
2004,109,TX,TX11,R,1,R+25,0.625
2004,109,TX,TX12,R,1,R+14,0.57
2004,109,TX,TX13,R,1,R+18,0.59
2004,109,TX,TX14,R,1,R+14,0.57
2004,109,TX,TX15,D,0,D+3,0.485
2004,109,TX,TX16,D,0,D+9,0.455
2004,109,TX,TX17,D,0,R+18,0.59
2004,109,TX,TX18,D,0,D+23,0.385
2004,109,TX,TX19,R,1,R+25,0.625
2004,109,TX,TX20,D,0,D+8,0.46
2004,109,TX,TX21,R,1,R+13,0.565
2004,109,TX,TX22,R,1,R+15,0.575
2004,109,TX,TX23,R,1,R+4,0.52
2004,109,TX,TX24,R,1,R+15,0.575
2004,109,TX,TX25,D,0,D+1,0.495
2004,109,TX,TX26,R,1,R+12,0.56
2004,109,TX,TX27,D,0,R+1,0.505
2004,109,TX,TX28,D,0,R+1,0.505
2004,109,TX,TX29,D,0,D+8,0.46
2004,109,TX,TX30,D,0,D+26,0.37
2004,109,TX,TX31,R,1,R+15,0.575
2004,109,TX,TX32,R,1,R+11,0.555
2004,109,UT,UT1,R,1,R+26,0.63
2004,109,UT,UT2,D,0,R+17,0.585
2004,109,UT,UT3,R,1,R+22,0.61
2004,109,VT,VTAL,D,0,D+8,0.46
2004,109,VA,VA1,R,1,R+9,0.545
2004,109,VA,VA2,R,1,R+6,0.53
2004,109,VA,VA3,D,0,D+18,0.41
2004,109,VA,VA4,R,1,R+5,0.525
2004,109,VA,VA5,R,1,R+6,0.53
2004,109,VA,VA6,R,1,R+11,0.555
2004,109,VA,VA7,R,1,R+11,0.555
2004,109,VA,VA8,D,0,D+14,0.43
2004,109,VA,VA9,D,0,R+7,0.535
2004,109,VA,VA10,R,1,R+5,0.525
2004,109,VA,VA11,R,1,R+1,0.505
2004,109,WA,WA1,D,0,D+7,0.465
2004,109,WA,WA2,D,0,D+3,0.485
2004,109,WA,WA3,D,0,D+0,0.5
2004,109,WA,WA4,R,1,R+13,0.565
2004,109,WA,WA5,R,1,R+7,0.535
2004,109,WA,WA6,D,0,D+6,0.47
2004,109,WA,WA7,D,0,D+30,0.35
2004,109,WA,WA8,R,1,D+2,0.49
2004,109,WA,WA9,D,0,D+6,0.47
2004,109,WV,WV1,D,0,R+6,0.53
2004,109,WV,WV2,R,1,R+5,0.525
2004,109,WV,WV3,D,0,D+0,0.5
2004,109,WI,WI1,R,1,R+2,0.51
2004,109,WI,WI2,D,0,D+13,0.435
2004,109,WI,WI3,D,0,D+3,0.485
2004,109,WI,WI4,D,0,D+20,0.4
2004,109,WI,WI5,R,1,R+12,0.56
2004,109,WI,WI6,R,1,R+5,0.525
2004,109,WI,WI7,D,0,D+2,0.49
2004,109,WI,WI8,R,1,D+0,0.5
2004,109,WY,WYAL,R,1,R+19,0.595
