year,congress,ST,ST#,seat,is_GOP,PVI,metric
2008,111,GA,GA4,D,0,D+24,0.38
2008,111,GA,GA5,D,0,D+26,0.37
2008,111,GA,GA6,R,1,R+19,0.595
2008,111,GA,GA7,R,1,R+16,0.58
2008,111,GA,GA8,D,0,R+10,0.55
2008,111,GA,GA9,R,1,R+28,0.64
2008,111,GA,GA10,R,1,R+15,0.575
2008,111,GA,GA11,R,1,R+20,0.6
2008,111,GA,GA12,D,0,D+1,0.495
2008,111,GA,GA13,D,0,D+15,0.425
2008,111,HI,HI1,R,1,D+11,0.445
2008,111,HI,HI2,D,0,D+14,0.43
2008,111,ID,ID1,D,0,R+18,0.59
2008,111,ID,ID2,R,1,R+17,0.585
2008,111,IL,IL1,D,0,D+34,0.33
2008,111,IL,IL2,D,0,D+36,0.32
2008,111,IL,IL3,D,0,D+11,0.445
2008,111,IL,IL4,D,0,D+32,0.34
2008,111,IL,IL5,D,0,D+19,0.405
2008,111,IL,IL6,R,1,R+0,0.5
2008,111,IL,IL7,D,0,D+35,0.325
2008,111,IL,IL8,D,0,R+1,0.505
2008,111,IL,IL9,D,0,D+20,0.4
2008,111,IL,IL10,R,1,D+6,0.47
2008,111,IL,IL11,D,0,R+1,0.505
2008,111,IL,IL12,D,0,D+3,0.485
2008,111,IL,IL13,R,1,R+1,0.505
2008,111,IL,IL14,D,0,R+1,0.505
2008,111,IL,IL15,R,1,R+6,0.53
2008,111,IL,IL16,R,1,R+2,0.51
2008,111,IL,IL17,D,0,D+3,0.485
2008,111,IL,IL18,R,1,R+6,0.53
2008,111,IL,IL19,R,1,R+9,0.545
2008,111,IN,IN1,D,0,D+8,0.46
2008,111,IN,IN2,D,0,R+2,0.51
2008,111,IN,IN3,R,1,R+14,0.57
2008,111,IN,IN4,R,1,R+14,0.57
2008,111,IN,IN5,R,1,R+17,0.585
2008,111,IN,IN6,R,1,R+10,0.55
2008,111,IN,IN7,D,0,D+14,0.43
2008,111,IN,IN8,D,0,R+8,0.54
2008,111,IN,IN9,D,0,R+6,0.53
2008,111,IA,IA1,D,0,D+5,0.475
2008,111,IA,IA2,D,0,D+7,0.465
2008,111,IA,IA3,D,0,D+1,0.495
2008,111,IA,IA4,R,1,R+0,0.5
2008,111,IA,IA5,R,1,R+9,0.545
2008,111,KS,KS1,R,1,R+23,0.615
2008,111,KS,KS2,R,1,R+9,0.545
2008,111,KS,KS3,D,0,R+3,0.515
2008,111,KS,KS4,R,1,R+14,0.57
2008,111,KY,KY1,R,1,R+15,0.575
2008,111,KY,KY2,R,1,R+15,0.575
2008,111,KY,KY3,D,0,D+2,0.49
2008,111,KY,KY4,R,1,R+14,0.57
2008,111,KY,KY5,R,1,R+16,0.58
2008,111,KY,KY6,D,0,R+9,0.545
2008,111,LA,LA1,R,1,R+24,0.62
2008,111,LA,LA2,R,1,D+25,0.375
2008,111,LA,LA3,D,0,R+12,0.56
2008,111,LA,LA4,R,1,R+11,0.555
2008,111,LA,LA5,R,1,R+14,0.57
2008,111,LA,LA6,R,1,R+10,0.55
2008,111,LA,LA7,R,1,R+14,0.57
2008,111,ME,ME1,D,0,D+8,0.46
2008,111,ME,ME2,D,0,D+3,0.485
2008,111,MD,MD1,D,0,R+13,0.565
2008,111,MD,MD2,D,0,D+7,0.465
2008,111,MD,MD3,D,0,D+6,0.47
2008,111,MD,MD4,D,0,D+31,0.345
2008,111,MD,MD5,D,0,D+11,0.445
2008,111,MD,MD6,R,1,R+13,0.565
2008,111,MD,MD7,D,0,D+25,0.375
2008,111,MD,MD8,D,0,D+21,0.395
2008,111,MA,MA1,D,0,D+14,0.43
2008,111,MA,MA2,D,0,D+9,0.455
2008,111,MA,MA3,D,0,D+9,0.455
2008,111,MA,MA4,D,0,D+14,0.43
2008,111,MA,MA5,D,0,D+8,0.46
2008,111,MA,MA6,D,0,D+7,0.465
2008,111,MA,MA7,D,0,D+15,0.425
2008,111,MA,MA8,D,0,D+32,0.34
2008,111,MA,MA9,D,0,D+11,0.445
2008,111,MA,MA10,D,0,D+5,0.475
2008,111,MI,MI1,D,0,R+3,0.515
2008,111,MI,MI2,R,1,R+7,0.535
2008,111,MI,MI3,R,1,R+6,0.53
2008,111,MI,MI4,R,1,R+3,0.515
2008,111,MI,MI5,D,0,D+11,0.445
2008,111,MI,MI6,R,1,R+0,0.5
2008,111,MI,MI7,D,0,R+2,0.51
2008,111,MI,MI8,R,1,R+2,0.51
2008,111,MI,MI9,D,0,D+2,0.49
2008,111,MI,MI10,R,1,R+5,0.525
2008,111,MI,MI11,R,1,R+0,0.5
2008,111,MI,MI12,D,0,D+12,0.44
2008,111,MI,MI13,D,0,D+31,0.345
2008,111,MI,MI14,D,0,D+34,0.33
2008,111,MI,MI15,D,0,D+13,0.435
2008,111,MN,MN1,D,0,R+1,0.505
2008,111,MN,MN2,R,1,R+4,0.52
2008,111,MN,MN3,R,1,R+0,0.5
2008,111,MN,MN4,D,0,D+13,0.435
2008,111,MN,MN5,D,0,D+23,0.385
2008,111,MN,MN6,R,1,R+7,0.535
2008,111,MN,MN7,D,0,R+5,0.525
2008,111,MN,MN8,D,0,D+3,0.485
2008,111,MS,MS1,D,0,R+14,0.57
2008,111,MS,MS2,D,0,D+12,0.44
2008,111,MS,MS3,R,1,R+15,0.575
2008,111,MS,MS4,D,0,R+20,0.6
2008,111,MO,MO1,D,0,D+27,0.365
2008,111,MO,MO2,R,1,R+9,0.545
2008,111,MO,MO3,D,0,D+7,0.465
2008,111,MO,MO4,D,0,R+14,0.57
2008,111,MO,MO5,D,0,D+10,0.45
2008,111,MO,MO6,R,1,R+7,0.535
2008,111,MO,MO7,R,1,R+17,0.585
2008,111,MO,MO8,R,1,R+15,0.575
2008,111,MO,MO9,R,1,R+9,0.545
2008,111,MT,MTAL,R,1,R+7,0.535
2008,111,NE,NE1,R,1,R+11,0.555
2008,111,NE,NE2,R,1,R+6,0.53
2008,111,NE,NE3,R,1,R+24,0.62
2008,111,NV,NV1,D,0,D+10,0.45
2008,111,NV,NV2,R,1,R+5,0.525
2008,111,NV,NV3,D,0,D+2,0.49
2008,111,NH,NH1,D,0,R+0,0.5
2008,111,NH,NH2,D,0,D+3,0.485
2008,111,NJ,NJ1,D,0,D+12,0.44
2008,111,NJ,NJ2,R,1,D+1,0.495
2008,111,NJ,NJ3,D,0,R+1,0.505
2008,111,NJ,NJ4,R,1,R+6,0.53
2008,111,NJ,NJ5,R,1,R+7,0.535
2008,111,NJ,NJ6,D,0,D+8,0.46
2008,111,NJ,NJ7,R,1,R+3,0.515
2008,111,NJ,NJ8,D,0,D+10,0.45
2008,111,NJ,NJ9,D,0,D+9,0.455
2008,111,NJ,NJ10,D,0,D+33,0.335
2008,111,NJ,NJ11,R,1,R+7,0.535
2008,111,NJ,NJ12,D,0,D+5,0.475
2008,111,NJ,NJ13,D,0,D+21,0.395
2008,111,NM,NM1,D,0,D+5,0.475
2008,111,NM,NM2,D,0,R+6,0.53
2008,111,NM,NM3,D,0,D+7,0.465
2008,111,NY,NY1,D,0,R+0,0.5
2008,111,NY,NY2,D,0,D+4,0.48
2008,111,NY,NY3,R,1,R+4,0.52
2008,111,NY,NY4,D,0,D+6,0.47
2008,111,NY,NY5,D,0,D+12,0.44
2008,111,NY,NY6,D,0,D+36,0.32
2008,111,NY,NY7,D,0,D+26,0.37
2008,111,NY,NY8,D,0,D+22,0.39
2008,111,NY,NY9,D,0,D+5,0.475
2008,111,NY,NY10,D,0,D+38,0.31
2008,111,NY,NY11,D,0,D+38,0.31
2008,111,NY,NY12,D,0,D+33,0.335
2008,111,NY,NY13,D,0,R+4,0.52
2008,111,NY,NY14,D,0,D+26,0.37
2008,111,NY,NY15,D,0,D+41,0.295
2008,111,NY,NY16,D,0,D+41,0.295
2008,111,NY,NY17,D,0,D+18,0.41
2008,111,NY,NY18,D,0,D+9,0.455
2008,111,NY,NY19,D,0,R+3,0.515
2008,111,NY,NY20,D,0,R+2,0.51
2008,111,NY,NY21,D,0,D+6,0.47
2008,111,NY,NY22,D,0,D+6,0.47
2008,111,NY,NY23,D,0,R+1,0.505
2008,111,NY,NY24,D,0,R+2,0.51
2008,111,NY,NY25,D,0,D+3,0.485
2008,111,NY,NY26,R,1,R+6,0.53
2008,111,NY,NY27,D,0,D+4,0.48
2008,111,NY,NY28,D,0,D+15,0.425
2008,111,NY,NY29,D,0,R+5,0.525
2008,111,NC,NC1,D,0,D+9,0.455
2008,111,NC,NC2,D,0,R+2,0.51
2008,111,NC,NC3,R,1,R+16,0.58
2008,111,NC,NC4,D,0,D+8,0.46
2008,111,NC,NC5,R,1,R+15,0.575
2008,111,NC,NC6,R,1,R+18,0.59
2008,111,NC,NC7,D,0,R+5,0.525
2008,111,NC,NC8,D,0,R+2,0.51
2008,111,NC,NC9,R,1,R+11,0.555
2008,111,NC,NC10,R,1,R+17,0.585
2008,111,NC,NC11,D,0,R+6,0.53
2008,111,NC,NC12,D,0,D+16,0.42
2008,111,NC,NC13,D,0,D+5,0.475
2008,111,ND,NDAL,D,0,R+10,0.55
2008,111,OH,OH1,D,0,D+1,0.495
2008,111,OH,OH2,R,1,R+13,0.565
2008,111,OH,OH3,R,1,R+5,0.525
2008,111,OH,OH4,R,1,R+15,0.575
2008,111,OH,OH5,R,1,R+9,0.545
2008,111,OH,OH6,D,0,R+2,0.51
2008,111,OH,OH7,R,1,R+7,0.535
2008,111,OH,OH8,R,1,R+14,0.57
2008,111,OH,OH9,D,0,D+10,0.45
2008,111,OH,OH10,D,0,D+8,0.46
2008,111,OH,OH11,D,0,D+32,0.34
2008,111,OH,OH12,R,1,D+1,0.495
2008,111,OH,OH13,D,0,D+5,0.475
2008,111,OH,OH14,R,1,R+3,0.515
2008,111,OH,OH15,D,0,D+1,0.495
2008,111,OH,OH16,D,0,R+4,0.52
2008,111,OH,OH17,D,0,D+12,0.44
2008,111,OH,OH18,D,0,R+7,0.535
2008,111,OK,OK1,R,1,R+16,0.58
2008,111,OK,OK2,D,0,R+14,0.57
2008,111,OK,OK3,R,1,R+24,0.62
2008,111,OK,OK4,R,1,R+18,0.59
2008,111,OK,OK5,R,1,R+13,0.565
2008,111,OR,OR1,D,0,D+8,0.46
2008,111,OR,OR2,R,1,R+10,0.55
2008,111,OR,OR3,D,0,D+19,0.405
2008,111,OR,OR4,D,0,D+2,0.49
2008,111,OR,OR5,D,0,D+1,0.495
2008,111,PA,PA1,D,0,D+35,0.325
2008,111,PA,PA2,D,0,D+38,0.31
2008,111,PA,PA3,D,0,R+3,0.515
2008,111,PA,PA4,D,0,R+6,0.53
2008,111,PA,PA5,R,1,R+9,0.545
2008,111,PA,PA6,R,1,D+4,0.48
2008,111,PA,PA7,D,0,D+3,0.485
2008,111,PA,PA8,D,0,D+2,0.49
2008,111,PA,PA9,R,1,R+17,0.585
2008,111,PA,PA10,D,0,R+8,0.54
2008,111,PA,PA11,D,0,D+4,0.48
2008,111,PA,PA12,D,0,R+1,0.505
2008,111,PA,PA13,D,0,D+7,0.465
2008,111,PA,PA14,D,0,D+19,0.405
2008,111,PA,PA15,R,1,D+2,0.49
2008,111,PA,PA16,R,1,R+8,0.54
2008,111,PA,PA17,D,0,R+6,0.53
2008,111,PA,PA18,R,1,R+6,0.53
2008,111,PA,PA19,R,1,R+12,0.56
2008,111,RI,RI1,D,0,D+13,0.435
2008,111,RI,RI2,D,0,D+9,0.455
2008,111,SC,SC1,R,1,R+10,0.55
2008,111,SC,SC2,R,1,R+9,0.545
2008,111,SC,SC3,R,1,R+17,0.585
2008,111,SC,SC4,R,1,R+15,0.575
2008,111,SC,SC5,D,0,R+7,0.535
2008,111,SC,SC6,D,0,D+12,0.44
2008,111,SD,SDAL,D,0,R+9,0.545
2008,111,TN,TN1,R,1,R+21,0.605
2008,111,TN,TN2,R,1,R+16,0.58
2008,111,TN,TN3,R,1,R+13,0.565
2008,111,TN,TN4,D,0,R+13,0.565
2008,111,TN,TN5,D,0,D+3,0.485
2008,111,TN,TN6,D,0,R+13,0.565
2008,111,TN,TN7,R,1,R+18,0.59
2008,111,TN,TN8,D,0,R+6,0.53
2008,111,TN,TN9,D,0,D+23,0.385
2008,111,TX,TX1,R,1,R+21,0.605
2008,111,TX,TX2,R,1,R+13,0.565
2008,111,TX,TX3,R,1,R+14,0.57
2008,111,TX,TX4,R,1,R+21,0.605
2008,111,TX,TX5,R,1,R+17,0.585
2008,111,TX,TX6,R,1,R+15,0.575
2008,111,TX,TX7,R,1,R+13,0.565
2008,111,TX,TX8,R,1,R+25,0.625
2008,111,TX,TX9,D,0,D+22,0.39
2008,111,TX,TX10,R,1,R+10,0.55
2008,111,TX,TX11,R,1,R+28,0.64
2008,111,TX,TX12,R,1,R+16,0.58
2008,111,TX,TX13,R,1,R+29,0.645
2008,111,TX,TX14,R,1,R+18,0.59
2008,111,TX,TX15,D,0,D+3,0.485
2008,111,TX,TX16,D,0,D+10,0.45
2008,111,TX,TX17,D,0,R+20,0.6
2008,111,TX,TX18,D,0,D+24,0.38
2008,111,TX,TX19,R,1,R+26,0.63
2008,111,TX,TX20,D,0,D+8,0.46
2008,111,TX,TX21,R,1,R+14,0.57
2008,111,TX,TX22,R,1,R+13,0.565
2008,111,TX,TX23,D,0,R+4,0.52
2008,111,TX,TX24,R,1,R+11,0.555
2008,111,TX,TX25,D,0,D+6,0.47
2008,111,TX,TX26,R,1,R+13,0.565
2008,111,TX,TX27,D,0,R+2,0.51
2008,111,TX,TX28,D,0,R+0,0.5
2008,111,TX,TX29,D,0,D+8,0.46
2008,111,TX,TX30,D,0,D+27,0.365
2008,111,TX,TX31,R,1,R+14,0.57
2008,111,TX,TX32,R,1,R+8,0.54
2008,111,UT,UT1,R,1,R+21,0.605
2008,111,UT,UT2,D,0,R+15,0.575
2008,111,UT,UT3,R,1,R+26,0.63
2008,111,VT,VTAL,D,0,D+13,0.435
2008,111,VA,VA1,R,1,R+7,0.535
2008,111,VA,VA2,D,0,R+5,0.525
2008,111,VA,VA3,D,0,D+20,0.4
2008,111,VA,VA4,R,1,R+4,0.52
2008,111,VA,VA5,D,0,R+5,0.525
2008,111,VA,VA6,R,1,R+12,0.56
2008,111,VA,VA7,R,1,R+9,0.545
2008,111,VA,VA8,D,0,D+16,0.42
2008,111,VA,VA9,D,0,R+11,0.555
2008,111,VA,VA10,R,1,R+2,0.51
2008,111,VA,VA11,D,0,D+2,0.49
2008,111,WA,WA1,D,0,D+9,0.455
2008,111,WA,WA2,D,0,D+3,0.485
2008,111,WA,WA3,D,0,R+0,0.5
2008,111,WA,WA4,R,1,R+13,0.565
2008,111,WA,WA5,R,1,R+7,0.535
2008,111,WA,WA6,D,0,D+5,0.475
2008,111,WA,WA7,D,0,D+31,0.345
2008,111,WA,WA8,R,1,D+3,0.485
2008,111,WA,WA9,D,0,D+5,0.475
2008,111,WV,WV1,D,0,R+9,0.545
2008,111,WV,WV2,R,1,R+8,0.54
2008,111,WV,WV3,D,0,R+6,0.53
2008,111,WI,WI1,R,1,R+2,0.51
2008,111,WI,WI2,D,0,D+15,0.425
2008,111,WI,WI3,D,0,D+4,0.48
2008,111,WI,WI4,D,0,D+22,0.39
2008,111,WI,WI5,R,1,R+12,0.56
2008,111,WI,WI6,R,1,R+4,0.52
2008,111,WI,WI7,D,0,D+3,0.485
2008,111,WI,WI8,D,0,R+2,0.51
2008,111,WY,WYAL,R,1,R+20,0.6
