year,congress,ST,ST#,seat,is_GOP,PVI,metric
2016,115,FL,FL23,D,0,D+11,0.39
2016,115,FL,FL24,D,0,D+34,0.16
2016,115,FL,FL25,R,1,R+4,0.54
2016,115,FL,FL26,R,1,D+6,0.44
2016,115,FL,FL27,R,1,D+5,0.45
2016,115,GA,GA1,R,1,R+9,0.59
2016,115,GA,GA2,D,0,D+6,0.44
2016,115,GA,GA3,R,1,R+18,0.68
2016,115,GA,GA4,D,0,D+24,0.26
2016,115,GA,GA5,D,0,D+34,0.16
2016,115,GA,GA6,R,1,R+8,0.58
2016,115,GA,GA7,R,1,R+9,0.59
2016,115,GA,GA8,R,1,R+15,0.65
2016,115,GA,GA9,R,1,R+31,0.81
2016,115,GA,GA10,R,1,R+15,0.65
2016,115,GA,GA11,R,1,R+17,0.67
2016,115,GA,GA12,R,1,R+9,0.59
2016,115,GA,GA13,D,0,D+20,0.3
2016,115,GA,GA14,R,1,R+27,0.77
2016,115,HI,HI1,D,0,D+17,0.33
2016,115,HI,HI2,D,0,D+19,0.31
2016,115,ID,ID1,R,1,R+21,0.71
2016,115,ID,ID2,R,1,R+17,0.67
2016,115,IL,IL1,D,0,D+27,0.23
2016,115,IL,IL2,D,0,D+29,0.21
2016,115,IL,IL3,D,0,D+6,0.44
2016,115,IL,IL4,D,0,D+33,0.17
2016,115,IL,IL5,D,0,D+20,0.3
2016,115,IL,IL6,R,1,R+2,0.52
2016,115,IL,IL7,D,0,D+38,0.12
2016,115,IL,IL8,D,0,D+8,0.42
2016,115,IL,IL9,D,0,D+18,0.32
2016,115,IL,IL10,D,0,D+10,0.4
2016,115,IL,IL11,D,0,D+9,0.41
2016,115,IL,IL12,R,1,R+5,0.55
2016,115,IL,IL13,R,1,R+3,0.53
2016,115,IL,IL14,R,1,R+5,0.55
2016,115,IL,IL15,R,1,R+21,0.71
2016,115,IL,IL16,R,1,R+8,0.58
2016,115,IL,IL17,D,0,D+3,0.47
2016,115,IL,IL18,R,1,R+15,0.65
2016,115,IN,IN1,D,0,D+8,0.42
2016,115,IN,IN2,R,1,R+11,0.61
2016,115,IN,IN3,R,1,R+18,0.68
2016,115,IN,IN4,R,1,R+17,0.67
2016,115,IN,IN5,R,1,R+9,0.59
2016,115,IN,IN6,R,1,R+18,0.68
2016,115,IN,IN7,D,0,D+11,0.39
2016,115,IN,IN8,R,1,R+15,0.65
2016,115,IN,IN9,R,1,R+13,0.63
2016,115,IA,IA1,R,1,D+1,0.49
2016,115,IA,IA2,D,0,D+1,0.49
2016,115,IA,IA3,R,1,R+1,0.51
2016,115,IA,IA4,R,1,R+11,0.61
2016,115,KS,KS1,R,1,R+24,0.74
2016,115,KS,KS2,R,1,R+10,0.6
2016,115,KS,KS3,R,1,R+4,0.54
2016,115,KS,KS4,R,1,R+15,0.65
2016,115,KY,KY1,R,1,R+23,0.73
2016,115,KY,KY2,R,1,R+19,0.69
2016,115,KY,KY3,D,0,D+6,0.44
2016,115,KY,KY4,R,1,R+18,0.68
2016,115,KY,KY5,R,1,R+31,0.81
2016,115,KY,KY6,R,1,R+9,0.59
2016,115,LA,LA1,R,1,R+24,0.74
2016,115,LA,LA2,D,0,D+25,0.25
2016,115,LA,LA3,R,1,R+20,0.7
2016,115,LA,LA4,R,1,R+13,0.63
2016,115,LA,LA5,R,1,R+15,0.65
2016,115,LA,LA6,R,1,R+19,0.69
2016,115,ME,ME1,D,0,D+8,0.42
2016,115,ME,ME2,R,1,R+2,0.52
2016,115,MD,MD1,R,1,R+14,0.64
2016,115,MD,MD2,D,0,D+11,0.39
2016,115,MD,MD3,D,0,D+13,0.37
2016,115,MD,MD4,D,0,D+28,0.22
2016,115,MD,MD5,D,0,D+16,0.34
2016,115,MD,MD6,D,0,D+6,0.44
2016,115,MD,MD7,D,0,D+26,0.24
2016,115,MD,MD8,D,0,D+14,0.36
2016,115,MA,MA1,D,0,D+12,0.38
2016,115,MA,MA2,D,0,D+9,0.41
2016,115,MA,MA3,D,0,D+9,0.41
2016,115,MA,MA4,D,0,D+9,0.41
2016,115,MA,MA5,D,0,D+18,0.32
2016,115,MA,MA6,D,0,D+6,0.44
2016,115,MA,MA7,D,0,D+34,0.16
2016,115,MA,MA8,D,0,D+10,0.4
2016,115,MA,MA9,D,0,D+4,0.46
2016,115,MI,MI1,R,1,R+9,0.59
2016,115,MI,MI2,R,1,R+9,0.59
2016,115,MI,MI3,R,1,R+6,0.56
2016,115,MI,MI4,R,1,R+10,0.6
2016,115,MI,MI5,D,0,D+5,0.45
2016,115,MI,MI6,R,1,R+4,0.54
2016,115,MI,MI7,R,1,R+7,0.57
2016,115,MI,MI8,R,1,R+4,0.54
2016,115,MI,MI9,D,0,D+4,0.46
2016,115,MI,MI10,R,1,R+13,0.63
2016,115,MI,MI11,R,1,R+4,0.54
2016,115,MI,MI12,D,0,D+14,0.36
2016,115,MI,MI13,D,0,D+33,0.17
2016,115,MI,MI14,D,0,D+30,0.2
2016,115,MN,MN1,D,0,R+5,0.55
2016,115,MN,MN2,R,1,R+2,0.52
2016,115,MN,MN3,R,1,D+1,0.49
2016,115,MN,MN4,D,0,D+14,0.36
2016,115,MN,MN5,D,0,D+26,0.24
2016,115,MN,MN6,R,1,R+12,0.62
2016,115,MN,MN7,D,0,R+12,0.62
2016,115,MN,MN8,D,0,R+4,0.54
2016,115,MS,MS1,R,1,R+16,0.66
2016,115,MS,MS2,D,0,D+14,0.36
2016,115,MS,MS3,R,1,R+13,0.63
2016,115,MS,MS4,R,1,R+21,0.71
2016,115,MO,MO1,D,0,D+29,0.21
2016,115,MO,MO2,R,1,R+8,0.58
2016,115,MO,MO3,R,1,R+18,0.68
2016,115,MO,MO4,R,1,R+17,0.67
2016,115,MO,MO5,D,0,D+7,0.43
2016,115,MO,MO6,R,1,R+16,0.66
2016,115,MO,MO7,R,1,R+23,0.73
2016,115,MO,MO8,R,1,R+24,0.74
2016,115,MT,MTAL,R,1,R+11,0.61
2016,115,NE,NE1,R,1,R+11,0.61
2016,115,NE,NE2,R,1,R+4,0.54
2016,115,NE,NE3,R,1,R+27,0.77
2016,115,NV,NV1,D,0,D+15,0.35
2016,115,NV,NV2,R,1,R+7,0.57
2016,115,NV,NV3,D,0,R+2,0.52
2016,115,NV,NV4,D,0,D+3,0.47
2016,115,NH,NH1,D,0,R+2,0.52
2016,115,NH,NH2,D,0,D+2,0.48
2016,115,NJ,NJ1,D,0,D+13,0.37
2016,115,NJ,NJ2,R,1,R+1,0.51
2016,115,NJ,NJ3,R,1,R+2,0.52
2016,115,NJ,NJ4,R,1,R+8,0.58
2016,115,NJ,NJ5,D,0,R+3,0.53
2016,115,NJ,NJ6,D,0,D+9,0.41
2016,115,NJ,NJ7,R,1,R+3,0.53
2016,115,NJ,NJ8,D,0,D+27,0.23
2016,115,NJ,NJ9,D,0,D+16,0.34
2016,115,NJ,NJ10,D,0,D+36,0.14
2016,115,NJ,NJ11,R,1,R+3,0.53
2016,115,NJ,NJ12,D,0,D+16,0.34
2016,115,NM,NM1,D,0,D+7,0.43
2016,115,NM,NM2,R,1,R+6,0.56
2016,115,NM,NM3,D,0,D+8,0.42
2016,115,NY,NY1,R,1,R+5,0.55
2016,115,NY,NY2,R,1,R+3,0.53
2016,115,NY,NY3,D,0,D+1,0.49
2016,115,NY,NY4,D,0,D+4,0.46
2016,115,NY,NY5,D,0,D+37,0.13
2016,115,NY,NY6,D,0,D+16,0.34
2016,115,NY,NY7,D,0,D+38,0.12
2016,115,NY,NY8,D,0,D+36,0.14
2016,115,NY,NY9,D,0,D+34,0.16
2016,115,NY,NY10,D,0,D+26,0.24
2016,115,NY,NY11,R,1,R+3,0.53
2016,115,NY,NY12,D,0,D+31,0.19
2016,115,NY,NY13,D,0,D+43,0.07
2016,115,NY,NY14,D,0,D+29,0.21
2016,115,NY,NY15,D,0,D+44,0.06
2016,115,NY,NY16,D,0,D+24,0.26
2016,115,NY,NY17,D,0,D+7,0.43
2016,115,NY,NY18,D,0,R+1,0.51
2016,115,NY,NY19,R,1,R+2,0.52
2016,115,NY,NY20,D,0,D+7,0.43
2016,115,NY,NY21,R,1,R+4,0.54
2016,115,NY,NY22,R,1,R+6,0.56
2016,115,NY,NY23,R,1,R+6,0.56
2016,115,NY,NY24,R,1,D+3,0.47
2016,115,NY,NY25,D,0,D+8,0.42
2016,115,NY,NY26,D,0,D+11,0.39
2016,115,NY,NY27,R,1,R+11,0.61
2016,115,NC,NC1,D,0,D+17,0.33
2016,115,NC,NC2,R,1,R+7,0.57
2016,115,NC,NC3,R,1,R+12,0.62
2016,115,NC,NC4,D,0,D+17,0.33
2016,115,NC,NC5,R,1,R+10,0.6
2016,115,NC,NC6,R,1,R+9,0.59
2016,115,NC,NC7,R,1,R+9,0.59
2016,115,NC,NC8,R,1,R+8,0.58
2016,115,NC,NC9,R,1,R+8,0.58
2016,115,NC,NC10,R,1,R+12,0.62
2016,115,NC,NC11,R,1,R+14,0.64
2016,115,NC,NC12,D,0,D+18,0.32
2016,115,NC,NC13,R,1,R+6,0.56
2016,115,ND,NDAL,R,1,R+16,0.66
2016,115,OH,OH1,R,1,R+5,0.55
2016,115,OH,OH2,R,1,R+9,0.59
2016,115,OH,OH3,D,0,D+19,0.31
2016,115,OH,OH4,R,1,R+14,0.64
2016,115,OH,OH5,R,1,R+11,0.61
2016,115,OH,OH6,R,1,R+16,0.66
2016,115,OH,OH7,R,1,R+12,0.62
2016,115,OH,OH8,R,1,R+17,0.67
2016,115,OH,OH9,D,0,D+14,0.36
2016,115,OH,OH10,R,1,R+4,0.54
2016,115,OH,OH11,D,0,D+32,0.18
2016,115,OH,OH12,R,1,R+7,0.57
2016,115,OH,OH13,D,0,D+7,0.43
2016,115,OH,OH14,R,1,R+5,0.55
2016,115,OH,OH15,R,1,R+7,0.57
2016,115,OH,OH16,R,1,R+8,0.58
2016,115,OK,OK1,R,1,R+17,0.67
2016,115,OK,OK2,R,1,R+24,0.74
2016,115,OK,OK3,R,1,R+27,0.77
2016,115,OK,OK4,R,1,R+20,0.7
2016,115,OK,OK5,R,1,R+10,0.6
2016,115,OR,OR1,D,0,D+9,0.41
2016,115,OR,OR2,R,1,R+11,0.61
2016,115,OR,OR3,D,0,D+24,0.26
2016,115,OR,OR4,D,0,R+0,0.5
2016,115,OR,OR5,D,0,R+0,0.5
2016,115,PA,PA1,D,0,D+31,0.19
2016,115,PA,PA2,D,0,D+40,0.1
2016,115,PA,PA3,R,1,R+11,0.61
2016,115,PA,PA4,R,1,R+11,0.61
2016,115,PA,PA5,R,1,R+14,0.64
2016,115,PA,PA6,R,1,R+2,0.52
2016,115,PA,PA7,V,1,R+1,0.51
2016,115,PA,PA8,R,1,R+2,0.52
2016,115,PA,PA9,R,1,R+19,0.69
2016,115,PA,PA10,R,1,R+16,0.66
2016,115,PA,PA11,R,1,R+10,0.6
2016,115,PA,PA12,R,1,R+11,0.61
2016,115,PA,PA13,D,0,D+15,0.35
2016,115,PA,PA14,D,0,D+17,0.33
2016,115,PA,PA15,V,1,R+4,0.54
2016,115,PA,PA16,R,1,R+5,0.55
2016,115,PA,PA17,D,0,R+1,0.51
2016,115,PA,PA18,D,0,R+11,0.61
2016,115,RI,RI1,D,0,D+14,0.36
2016,115,RI,RI2,D,0,D+6,0.44
2016,115,SC,SC1,R,1,R+10,0.6
2016,115,SC,SC2,R,1,R+12,0.62
2016,115,SC,SC3,R,1,R+19,0.69
2016,115,SC,SC4,R,1,R+15,0.65
2016,115,SC,SC5,R,1,R+9,0.59
2016,115,SC,SC6,D,0,D+19,0.31
2016,115,SC,SC7,R,1,R+9,0.59
2016,115,SD,SDAL,R,1,R+14,0.64
2016,115,TN,TN1,R,1,R+28,0.78
2016,115,TN,TN2,R,1,R+20,0.7
2016,115,TN,TN3,R,1,R+18,0.68
2016,115,TN,TN4,R,1,R+20,0.7
2016,115,TN,TN5,D,0,D+7,0.43
2016,115,TN,TN6,R,1,R+24,0.74
2016,115,TN,TN7,R,1,R+20,0.7
2016,115,TN,TN8,R,1,R+19,0.69
2016,115,TN,TN9,D,0,D+28,0.22
2016,115,TX,TX1,R,1,R+25,0.75
2016,115,TX,TX2,R,1,R+11,0.61
2016,115,TX,TX3,R,1,R+13,0.63
2016,115,TX,TX4,R,1,R+28,0.78
2016,115,TX,TX5,R,1,R+16,0.66
2016,115,TX,TX6,R,1,R+9,0.59
2016,115,TX,TX7,R,1,R+7,0.57
2016,115,TX,TX8,R,1,R+28,0.78
2016,115,TX,TX9,D,0,D+29,0.21
2016,115,TX,TX10,R,1,R+9,0.59
2016,115,TX,TX11,R,1,R+32,0.82
2016,115,TX,TX12,R,1,R+18,0.68
2016,115,TX,TX13,R,1,R+33,0.83
2016,115,TX,TX14,R,1,R+12,0.62
2016,115,TX,TX15,D,0,D+7,0.43
2016,115,TX,TX16,D,0,D+17,0.33
2016,115,TX,TX17,R,1,R+12,0.62
2016,115,TX,TX18,D,0,D+27,0.23
2016,115,TX,TX19,R,1,R+27,0.77
2016,115,TX,TX20,D,0,D+10,0.4
2016,115,TX,TX21,R,1,R+10,0.6
2016,115,TX,TX22,R,1,R+10,0.6
2016,115,TX,TX23,R,1,R+1,0.51
2016,115,TX,TX24,R,1,R+9,0.59
2016,115,TX,TX25,R,1,R+11,0.61
2016,115,TX,TX26,R,1,R+18,0.68
2016,115,TX,TX27,R,1,R+13,0.63
2016,115,TX,TX28,D,0,D+9,0.41
2016,115,TX,TX29,D,0,D+19,0.31
2016,115,TX,TX30,D,0,D+29,0.21
2016,115,TX,TX31,R,1,R+10,0.6
2016,115,TX,TX32,R,1,R+5,0.55
2016,115,TX,TX33,D,0,D+23,0.27
2016,115,TX,TX34,D,0,D+10,0.4
2016,115,TX,TX35,D,0,D+15,0.35
2016,115,TX,TX36,R,1,R+26,0.76
2016,115,UT,UT1,R,1,R+26,0.76
2016,115,UT,UT2,R,1,R+16,0.66
2016,115,UT,UT3,R,1,R+25,0.75
2016,115,UT,UT4,R,1,R+13,0.63
2016,115,VT,VTAL,D,0,D+15,0.35
2016,115,VA,VA1,R,1,R+8,0.58
2016,115,VA,VA2,R,1,R+3,0.53
2016,115,VA,VA3,D,0,D+16,0.34
2016,115,VA,VA4,D,0,D+10,0.4
2016,115,VA,VA5,R,1,R+6,0.56
2016,115,VA,VA6,R,1,R+13,0.63
2016,115,VA,VA7,R,1,R+6,0.56
2016,115,VA,VA8,D,0,D+21,0.29
2016,115,VA,VA9,R,1,R+19,0.69
2016,115,VA,VA10,R,1,D+1,0.49
2016,115,VA,VA11,D,0,D+15,0.35
2016,115,WA,WA1,D,0,D+6,0.44
2016,115,WA,WA2,D,0,D+10,0.4
2016,115,WA,WA3,R,1,R+4,0.54
2016,115,WA,WA4,R,1,R+13,0.63
2016,115,WA,WA5,R,1,R+8,0.58
2016,115,WA,WA6,D,0,D+6,0.44
2016,115,WA,WA7,D,0,D+33,0.17
2016,115,WA,WA8,R,1,R+0,0.5
2016,115,WA,WA9,D,0,D+21,0.29
2016,115,WA,WA10,D,0,D+5,0.45
2016,115,WV,WV1,R,1,R+19,0.69
2016,115,WV,WV2,R,1,R+17,0.67
2016,115,WV,WV3,R,1,R+23,0.73
2016,115,WI,WI1,R,1,R+5,0.55
2016,115,WI,WI2,D,0,D+18,0.32
2016,115,WI,WI3,D,0,R+0,0.5
2016,115,WI,WI4,D,0,D+25,0.25
2016,115,WI,WI5,R,1,R+13,0.63
2016,115,WI,WI6,R,1,R+8,0.58
2016,115,WI,WI7,R,1,R+8,0.58
2016,115,WI,WI8,R,1,R+7,0.57
2016,115,WY,WYAL,R,1,R+25,0.75
